Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of protein processing (GO:0010955)	20/316	0.0000209954818781526875311714552818642687270767055451869964599609375	0.00387507053216602607992324891483804094605147838592529296875	0.00021505677933816118026048858080656600577640347182750701904296875	0.0276380688609253362397755182655600947327911853790283203125	-2.387989251818228	13.26096141109898	IGBP1;CSTB;GABARAPL2;CSTA;UBE2C;BUB1B;THBS1;AQP1;C4B;CDC20;CST3;CLN3;C4A;NELL1;BAG5;RFFL;CRYAB;BUB1;CD44;LAMTOR5
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	12/116	0.000008408442952079119435035946261702832771334215067327022552490234375	0.0030289080056267229067168411660304627730511128902435302734375	0.000066186259776511790846841021274116201311699114739894866943359375	0.02384176157727235789707265212200582027435302734375	-2.283557589561939	13.243613540049038	CDC20;NELL1;BAG5;UBE2C;NEK6;BUB1B;RAD23A;TRIB1;BUB1;RAD23B;SIRT2;AURKA
regulation of neuron death (GO:1901214)	16/225	0.00003495335815350682716860786225510082658729515969753265380859375	0.004441134196932543416747041220560276997275650501251220703125	0.0002747241553303203368853468990806732108467258512973785400390625	0.0276380688609253362397755182655600947327911853790283203125	-2.424151947661634	13.131256533614918	NQO1;EGR1;ROCK1;PCSK9;RRAS2;HTRA2;GRIK2;BTBD10;CLN3;NRAS;CCL3;CHMP4B;KRAS;CHMP4A;CDK5R1;ATF4
regulation of mitosis (GO:0007088)	12/112	0.0000058377329168541992692430253608648627050570212304592132568359375	0.0030289080056267229067168411660304627730511128902435302734375	0.0000484473643270368132976270991729705883699352853000164031982421875	0.02384176157727235789707265212200582027435302734375	-2.2496384471518205	13.046897671904162	CUL9;BMP4;CDC20;TOM1L2;TGFB1;UBE2C;NEK6;BUB1B;BMP7;BUB1;SIRT2;AURKA
regulation of nuclear division (GO:0051783)	13/138	0.00000999921060975266729679671040553756711233290843665599822998046875	0.0032062785518906030020336306307626728084869682788848876953125	0.000080363384650763039864819481383761967663303948938846588134765625	0.026053809303777375472321864435798488557338714599609375	-2.2696542838347966	13.033817335925939	CUL9;TGFB1;UBE2C;NEK6;BUB1B;BMP7;SIRT2;AURKA;BMP4;CDC20;TOM1L2;FZR1;BUB1
negative regulation of striated muscle tissue development (GO:0045843)	6/32	0.0000566324892685970615797443061811833331375964917242527008056640625	0.005245786577394047182909542215156761812977492809295654296875	0.00028132519198350897267346670815868492354638874530792236328125	0.0276380688609253362397755182655600947327911853790283203125	-2.480511472216374	13.023503999553846	BMP4;NRAS;TGFB1;NOG;S100B;SIRT2
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	13/148	0.00002126248792896027401994225869419352648037602193653583526611328125	0.00387507053216602607992324891483804094605147838592529296875	0.00015396441915151585556366387042004362228908576071262359619140625	0.0276380688609253362397755182655600947327911853790283203125	-2.287436311090778	12.702571683949262	GABARAPL2;UBE2C;NEK6;BUB1B;RAD23A;RAD23B;SIRT2;AURKA;CDC20;NELL1;BAG5;TRIB1;BUB1
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	14/171	0.0000228925240012265414162560828170711602069786749780178070068359375	0.00387507053216602607992324891483804094605147838592529296875	0.0001723828520128943228052753600110236220643855631351470947265625	0.0276380688609253362397755182655600947327911853790283203125	-2.2558570505771054	12.527206005588692	CD74;SEC24A;ITGB5;SEC61A2;PSMA6;DYNC1LI2;PSMB2;CTSL;HLA-DPB1;CTSF;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
antigen processing and presentation of exogenous antigen (GO:0019884)	14/173	0.000026072270917700806768142751668193568548304028809070587158203125	0.00387507053216602607992324891483804094605147838592529296875	0.00019290704296215434331886184882165480303228832781314849853515625	0.0276380688609253362397755182655600947327911853790283203125	-2.2505705054294474	12.497848808462386	CD74;SEC24A;ITGB5;SEC61A2;PSMA6;DYNC1LI2;PSMB2;CTSL;HLA-DPB1;CTSF;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
regulation of carbohydrate metabolic process (GO:0006109)	13/145	0.00001707842646770079208877989029868871284634224139153957366943359375	0.00387507053216602607992324891483804094605147838592529296875	0.00012744369121128103499070161053197125511360354721546173095703125	0.0276380688609253362397755182655600947327911853790283203125	-2.247463657838723	12.480595889095436	PFKFB2;TCF7L2;PRKAA1;POU1F1;DYRK2;TGFB1;ENTPD5;PASK;FOXO1;CLK2;PPP1CB;STK11;PDK1
negative regulation of muscle tissue development (GO:1901862)	6/33	0.000067959484313920176545321949479472323218942619860172271728515625	0.005798017056466558787064524693732892046682536602020263671875	0.0003257573135857136890913832161231766804121434688568115234375	0.0301744345898538220140938648228257079608738422393798828125	-2.406356006907449	12.393309292694406	BMP4;NRAS;TGFB1;NOG;S100B;SIRT2
antigen processing and presentation (GO:0019882)	16/225	0.00003495335815350682716860786225510082658729515969753265380859375	0.004441134196932543416747041220560276997275650501251220703125	0.0002747241553303203368853468990806732108467258512973785400390625	0.0276380688609253362397755182655600947327911853790283203125	-2.2680392639776272	12.285618247787502	CD74;SEC24A;ITGB5;CD1D;SEC61A2;PSMA6;DYNC1LI2;PSMB2;CTSL;HLA-DPB1;CTSH;CTSF;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
negative regulation of muscle organ development (GO:0048635)	6/34	0.0000810230018975545960603634743080192492925561964511871337890625	0.006406745662240780590790389936728388420306146144866943359375	0.000375503596513517630579859218897809114423580467700958251953125	0.03203638578675853387789373982741381041705608367919921875	-2.42725398689183	12.25861284141658	BMP4;NRAS;TGFB1;NOG;S100B;SIRT2
negative regulation of mitosis (GO:0045839)	7/44	0.0000413373980008185213275324898507534499003668315708637237548828125	0.00462123601098805673881297906291365507058799266815185546875	0.0002166398901193911964713212370270412066020071506500244140625	0.0276380688609253362397755182655600947327911853790283203125	-2.2448803834750106	12.070930763790951	BMP4;CDC20;TOM1L2;UBE2C;BUB1B;BUB1;BMP7
negative regulation of apoptotic signaling pathway (GO:2001234)	14/187	0.0000613995713284638811035875960442353971302509307861328125	0.005503185131966174814532877235251362435519695281982421875	0.000404929796151055616630631828201103417086414992809295654296875	0.03366108715696723707733184483004151843488216400146484375	-2.312155303087509	12.028822042806807	IGBP1;TCF7L2;TRAP1;CD74;NOG;HTRA2;MIF;GATA1;THBS1;BMP5;BAG5;RFFL;CD44;TPT1
regulation of autophagy (GO:0010506)	10/89	0.000023010916800525970347945925453814197680912911891937255859375	0.00387507053216602607992324891483804094605147838592529296875	0.00014381271236457842939253370939667320271837525069713592529296875	0.0276380688609253362397755182655600947327911853790283203125	-2.1450074980765894	11.911637222342415	CLN3;PRKAA1;HTRA2;CHMP4B;CISD2;CHMP4A;KIAA0408;SIRT2;FOXO1;RAB7A
positive regulation of cellular carbohydrate metabolic process (GO:0010676)	8/56	0.00002629597523369912631836797789475212994148023426532745361328125	0.00387507053216602607992324891483804094605147838592529296875	0.0001510817400620883383353942885918286265223287045955657958984375	0.0276380688609253362397755182655600947327911853790283203125	-2.144707738155846	11.909972598124135	PFKFB2;TCF7L2;PRKAA1;STK11;POU1F1;DYRK2;ENTPD5;FOXO1
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	10/93	0.0000338516692683787250896243481435021749348379671573638916015625	0.004441134196932543416747041220560276997275650501251220703125	0.00019990373785019234921349340350360535012441687285900115966796875	0.0276380688609253362397755182655600947327911853790283203125	-2.1772332472527554	11.793736086044209	CD74;DYNC1LI2;SEC24A;CTSL;HLA-DPB1;CTSF;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
regulation of protein kinase B signaling (GO:0051896)	11/114	0.0000383564952233532411207846124501230633541126735508441925048828125	0.004441134196932543416747041220560276997275650501251220703125	0.00023265911070671169776254150196592718202737160027027130126953125	0.0276380688609253362397755182655600947327911853790283203125	-2.1717497412847564	11.76403278149729	TCF7L2;STK11;TGFB1;RRAS;MYOC;CCL3;TNFSF11;ITGB1BP1;ZP3;THBS1;STK3
regulation of cellular carbohydrate metabolic process (GO:0010675)	12/137	0.000045147539507649987245742340125076452750363387167453765869140625	0.0047215588091548792160079273116934928111732006072998046875	0.000280894081790908529960848483142399345524609088897705078125	0.0276380688609253362397755182655600947327911853790283203125	-2.1878385882568194	11.71722395631483	PFKFB2;PPP1CB;TCF7L2;STK11;PRKAA1;POU1F1;DYRK2;ENTPD5;PASK;FOXO1;CLK2;PDK1
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	10/94	0.000037159661374732487850759687919577345383004285395145416259765625	0.004441134196932543416747041220560276997275650501251220703125	0.00021648894959211159951840974802195205484167672693729400634765625	0.0276380688609253362397755182655600947327911853790283203125	-2.156522317135187	11.68154817773842	CD74;DYNC1LI2;SEC24A;CTSL;HLA-DPB1;CTSF;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
negative regulation of catabolic process (GO:0009895)	14/190	0.000072932983770033194925556940813038409032742492854595184326171875	0.006062788035447374580810819821863333345390856266021728515625	0.000470050138897745045131471020027902341098524630069732666015625	0.035439594193174168978988092248982866294682025909423828125	-2.287705849404357	11.680077842370837	GABARAPL2;PRKAA1;CRTC3;UBE2C;BUB1B;SIRT2;CST3;CDC20;CLN3;NELL1;BAG5;CHMP4B;CHMP4A;BUB1
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002504)	10/96	0.0000446107584074725802849269162830836421562707982957363128662109375	0.0047215588091548792160079273116934928111732006072998046875	0.000253139616959705102301747547954846595530398190021514892578125	0.0276380688609253362397755182655600947327911853790283203125	-2.176706309525156	11.657603743131302	CD74;DYNC1LI2;SEC24A;CTSL;HLA-DPB1;CTSF;HLA-DQA1;HLA-DPA1;HLA-DQB1;RAB7A
antigen processing and presentation of peptide antigen (GO:0048002)	14/185	0.0000546259572348657064153575058096379279959364794194698333740234375	0.00520874568692454749385678525186449405737221240997314453125	0.000365937243393600728121051179897449401323683559894561767578125	0.03203638578675853387789373982741381041705608367919921875	-2.2160126856449196	11.650501000166338	CD74;SEC24A;ITGB5;SEC61A2;PSMA6;DYNC1LI2;PSMB2;CTSL;HLA-DPB1;CTSF;HLA-DQA1;HLA-DQB1;RAB7A;HLA-DPA1
ubiquitin-dependent protein catabolic process (GO:0006511)	20/355	0.000106392070339583720019714652149644962264574132859706878662109375	0.007185897750852716925340502029939671047031879425048828125	0.000870962222793263195035062818050164423766545951366424560546875	0.05430114473645690498226912268364685587584972381591796875	-2.3379747590104225	11.53938962728622	CUL9;RNF20;UBE2C;BUB1B;RAD23A;UBR2;UBE3A;UBE2G2;RAD23B;SIRT2;AURKA;CDC20;ERLEC1;PSMA6;FZR1;PSMB2;UBR5;ARIH2;RFFL;RNF111
positive regulation of protein kinase B signaling (GO:0051897)	9/78	0.0000476410131096969354132231178056144926813431084156036376953125	0.004826630140676170521718546524425619281828403472900390625	0.0002569098961681213631920439599554129017633385956287384033203125	0.0276380688609253362397755182655600947327911853790283203125	-2.140075585514426	11.414321584687876	TCF7L2;TGFB1;MYOC;CCL3;TNFSF11;ITGB1BP1;ZP3;THBS1;STK3
protein catabolic process (GO:0030163)	17/269	0.00008803991862317483096077308513116577159962616860866546630859375	0.006486941276734836843431697417372561176307499408721923828125	0.000641885282828941823758672757804788489011116325855255126953125	0.044276427381519774251206200688102398999035358428955078125	-2.2649100332914154	11.410535567108058	UBE2C;PCSK9;BUB1B;HTRA2;RAD23A;UBE2G2;RAD23B;SIRT2;AURKA;CDC20;CLN3;ERLEC1;PSMA6;FZR1;PSMB2;RFFL;RAB7A
regulation of carbohydrate biosynthetic process (GO:0043255)	9/79	0.0000527499133262282447211742597570349744273698888719081878662109375	0.0051822793637464233118539169709038105793297290802001953125	0.0002801693590327945771432938126821454716264270246028900146484375	0.0276380688609253362397755182655600947327911853790283203125	-2.165881052817721	11.39797132278842	PPP1CB;TCF7L2;STK11;POU1F1;DYRK2;TGFB1;PASK;FOXO1;CLK2
negative regulation of cellular catabolic process (GO:0031330)	12/145	0.00007853798522285818160641734930749180421116761863231658935546875	0.00636550370231265573439660698795705684460699558258056640625	0.000453300787197755019990175195943038488621823489665985107421875	0.0349905036213124243094085841221385635435581207275390625	-2.234026183908554	11.29716192393091	CST3;CDC20;CLN3;NELL1;GABARAPL2;BAG5;UBE2C;BUB1B;CHMP4B;CHMP4A;BUB1;SIRT2
positive regulation of cell migration (GO:0030335)	17/280	0.00014301166901257091773093377273795567816705442965030670166015625	0.0087770198600872796623750815570019767619669437408447265625	0.00097604346152482400651717586725908404332585632801055908203125	0.057533325495699623453038640263912384398281574249267578125	-2.356845230112336	11.161119526034655	ITGB1;CD74;TGFB1;MYOC;SPHK1;RRAS2;LAMB1;FGF1;CORO1A;THBS1;AQP1;BMP4;C3AR1;CCL3;CTSH;ITGB1BP1;ZP3
proteolysis involved in cellular protein catabolic process (GO:0051603)	21/391	0.00014041927852422435318326121578280663015902973711490631103515625	0.0087770198600872796623750815570019767619669437408447265625	0.00115644014920329436628410046949966272222809493541717529296875	0.06207467031841580606954522636442561633884906768798828125	-2.351086607438051	11.133848886812425	RNF20;CUL9;UBE2C;BUB1B;UBR2;UBE3A;RAD23A;UBE2G2;RAD23B;SIRT2;AURKA;CDC20;ERLEC1;PSMA6;FZR1;PSMB2;CTSL;UBR5;ARIH2;RFFL;RNF111
regulation of extracellular matrix disassembly (GO:0010715)	4/9	0.0000252749408591520171338089262302872839427436701953411102294921875	0.00387507053216602607992324891483804094605147838592529296875	0.0002054800160961378955280787206305603831424377858638763427734375	0.0276380688609253362397755182655600947327911853790283203125	-1.9967725313202893	11.088460077623647	DDR1;CST3;TGFB1;FGFR4
positive regulation of kinase activity (GO:0033674)	24/480	0.0001434650534241606128181556467637847163132391870021820068359375	0.0087770198600872796623750815570019767619669437408447265625	0.001342226054895688004686693517442108714021742343902587890625	0.0630651720285771155705134560776059515774250030517578125	-2.3391225455308327	11.077191655672568	PFKFB2;CD74;PRKAA1;TGFB1;CAB39;HSPA2;MIF;STK4;THBS1;MALT1;STK3;ZNF16;RAP1B;BMP4;STK11;NRAS;PDCD10;TNFSF11;UNC119;ITGB1BP1;KRAS;ZP3;CDK5R1;ATF4
modification-dependent protein catabolic process (GO:0019941)	20/364	0.0001489007070650216995981451884034640897880308330059051513671875	0.0087770198600872796623750815570019767619669437408447265625	0.00116247943129849551531507234614082335610873997211456298828125	0.06207467031841580606954522636442561633884906768798828125	-2.324234855219633	11.00668923620654	RNF20;CUL9;UBE2C;BUB1B;UBR2;UBE3A;RAD23A;UBE2G2;RAD23B;SIRT2;AURKA;CDC20;ERLEC1;PSMA6;FZR1;PSMB2;UBR5;ARIH2;RFFL;RNF111
regulation of cell cycle process (GO:0010564)	24/481	0.0001480256887794449173478827930239276611246168613433837890625	0.0087770198600872796623750815570019767619669437408447265625	0.001378430809257831686498452228306632605381309986114501953125	0.063841038337341282637993344906135462224483489990234375	-2.3220779090205506	10.996474762200524	CUL9;TGFB1;UBE2C;NEK6;VPS4A;BUB1B;MIF;BMP7;CDC73;ZWINT;SIRT2;ZNF16;AURKA;BMP4;CDC20;PSMA6;TOM1L2;RINT1;FZR1;PSMB2;HSF1;TRIM37;PKN2;BUB1
positive regulation of carbohydrate metabolic process (GO:0045913)	8/63	0.00006280624610818891727891111198545104343793354928493499755859375	0.005503185131966174814532877235251362435519695281982421875	0.00031343922441606059635377246053167255013249814510345458984375	0.02988735192814319374665643636035383678972721099853515625	-2.102867423780795	10.940016869324214	PFKFB2;TCF7L2;STK11;PRKAA1;POU1F1;DYRK2;ENTPD5;FOXO1
regulation of response to DNA damage stimulus (GO:2001020)	11/124	0.00008307715811593397868713151144248740820330567657947540283203125	0.006412765395520427132158847172149762627668678760528564453125	0.000452886243952521487000917321807946791523136198520660400390625	0.0349905036213124243094085841221385635435581207275390625	-2.164742179182714	10.930789179691619	RINT1;CD74;PPP4C;MGMT;UBR5;CEBPG;MIF;TPT1;POLH;HIC1;CD44
cellular response to oxidative stress (GO:0034599)	12/148	0.000095658956545235677092729742465593290035030804574489593505859375	0.006741876893905522465100244033919807407073676586151123046875	0.000537664451615102608438012676828066105372272431850433349609375	0.03873573671413695074239313953512464649975299835205078125	-2.18299565336167	10.91370540988952	CST3;NQO1;PRKAA1;MGMT;DIABLO;SPHK1;HTRA2;SIRT2;FOXO1;AQP1;PDK1;ATF4
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	14/196	0.0001017728463519329551445480319671332836151123046875	0.007020161018573758439365040118218530551530420780181884765625	0.00062737713703380263395581462049221954657696187496185302734375	0.0442164495274693092330409172063809819519519805908203125	-2.192599596970185	10.873033702864474	ITGB1;EGR1;TGFB1;ITGB5;NOG;MTMR4;BMP7;RUNX2;PPP1CB;BMP4;NCOR2;TFDP1;RNF111;TRIM33
modification-dependent macromolecule catabolic process (GO:0043632)	20/368	0.0001721767028232608115652368940828864651848562061786651611328125	0.00979292755356160615765048760295030660927295684814453125	0.0013167397541144249158151513512393648852594196796417236328125	0.06277750415939654937691472014194005168974399566650390625	-2.3248220087772706	10.754847080237573	CUL9;RNF20;UBE2C;BUB1B;UBR2;UBE3A;RAD23A;UBE2G2;RAD23B;SIRT2;AURKA;CDC20;ERLEC1;PSMA6;FZR1;PSMB2;UBR5;ARIH2;RFFL;RNF111
negative regulation of cell cycle process (GO:0010948)	16/254	0.00014642404361848046999948491642129511092207394540309906005859375	0.0087770198600872796623750815570019767619669437408447265625	0.00094914229875230830650589819441620420548133552074432373046875	0.0569836913436108094543897095718421041965484619140625	-2.2650719849693566	10.726516462054908	TGFB1;UBE2C;VPS4A;BUB1B;MIF;BMP7;CDC73;ZWINT;AURKA;BMP4;CDC20;PSMA6;TOM1L2;PSMB2;TRIM37;BUB1
positive regulation of cell motility (GO:2000147)	17/287	0.000191922123206540967514655005032864210079424083232879638671875	0.0103701920572600962688891712559779989533126354217529296875	0.00125809621737111264339059601979897706769406795501708984375	0.06207467031841580606954522636442561633884906768798828125	-2.3351721240419105	10.66898048831545	ITGB1;CD74;TGFB1;MYOC;SPHK1;RRAS2;LAMB1;FGF1;CORO1A;THBS1;AQP1;BMP4;CCL3;C3AR1;CTSH;ITGB1BP1;ZP3
regulation of cellular response to growth factor stimulus (GO:0090287)	13/176	0.00012791074278037636358963669014343622620799578726291656494140625	0.008462992410081228433771372010596678592264652252197265625	0.000727298983296980976719081635195607304922305047512054443359375	0.04656906572943629585292768524595885537564754486083984375	-2.2175503707295	10.582266691014292	TCF7L2;FGFBP1;TGFB1;NOG;NREP;MTMR4;THBS1;RUNX2;PPP1CB;STK11;DMD;RNF111;TRIM33
regulation of glomerulus development (GO:0090192)	4/12	0.000094278098424558360430257353268501674392609857022762298583984375	0.006741876893905522465100244033919807407073676586151123046875	0.00049369294708326186098268362201224590535275638103485107421875	0.036376193964634880029240804333312553353607654571533203125	-2.0999315845881448	10.498433498859805	BMP4;EGR1;NOG;BMP7
negative regulation of cell division (GO:0051782)	8/66	0.00008801248047012275054802599161263287896872498095035552978515625	0.006486941276734836843431697417372561176307499408721923828125	0.0004169082872804944915785807513231020493549294769763946533203125	0.033790416684084077780791943723670556209981441497802734375	-2.051931412738553	10.337556910503128	BMP4;CDC20;TOM1L2;UBE2C;VPS4A;BUB1B;BMP7;BUB1
response to nutrient levels (GO:0031667)	17/291	0.00022596225020918717985886348120772026959457434713840484619140625	0.0114464002371591384854543349547384423203766345977783203125	0.00144830405583709458106067557991991634480655193328857421875	0.0643205719044364354619602863749605603516101837158203125	-2.297779561231415	10.271258433910655	ITGB1;TCF7L2;EGR1;NQO1;PRKAA1;TGFB1;MGMT;SPHK1;PCSK9;NRF1;TYMS;BMP7;FOXO1;SIRT2;CST3;CLN3;ALPL
positive regulation of cellular component movement (GO:0051272)	17/296	0.0002758141316814675275161106160481949700624682009220123291015625	0.01299793713237488122780316501803099527023732662200927734375	0.001719756180494541424053078770839420030824840068817138671875	0.070457817730715743831382269490859471261501312255859375	-2.3313576754025918	10.125003892065884	ITGB1;CD74;TGFB1;MYOC;SPHK1;RRAS2;LAMB1;FGF1;CORO1A;THBS1;AQP1;BMP4;C3AR1;CCL3;CTSH;ITGB1BP1;ZP3
negative regulation of fat cell differentiation (GO:0045599)	6/39	0.00017935688556559520128418083739774147034040652215480804443359375	0.00985550886446880623770194773669572896324098110198974609375	0.000719639266666763539881390698838004027493298053741455078125	0.04656906572943629585292768524595885537564754486083984375	-2.1739647069279675	10.043118463423303	NCOR2;TCF7L2;TGFB1;CCDC85B;FOXO1;SIRT2
response to oxidative stress (GO:0006979)	17/290	0.000216993807295754619936245521927276058704592287540435791015625	0.0113466761814973622624069804487589863128960132598876953125	0.0013986099452115026940679509692699866718612611293792724609375	0.063863287920784383988603849502396769821643829345703125	-2.23407813544467	10.006057125723855	NQO1;PRKAA1;SRXN1;MGMT;DIABLO;SPHK1;IDH1;GPX7;HTRA2;SIRT2;FOXO1;AQP1;CST3;PDLIM1;CRYAB;ATF4;PDK1
regulation of DNA metabolic process (GO:0051052)	16/265	0.00023723041682623691455041037290385474989307112991809844970703125	0.0118323232515486174987184853080179891549050807952880859375	0.001440169417609458990536808187243877910077571868896484375	0.0643205719044364354619602863749605603516101837158203125	-2.251420380176907	9.989372639678166	TGFB1;APOBEC3G;MGMT;ALYREF;CEBPG;BMP5;BMP4;CST3;PPP4C;TFDP1;ERCC4;UBR5;NF2;FGFR4;POLH;RAD18
