Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Allograft Rejection_Homo sapiens_WP2328	6/78	0.006958780497700899070334656926206662319600582122802734375	0.1363329879725493631870136823636130429804325103759765625	0.0291165894326842512873643187276684329845011234283447265625	0.523655182357624315869770725839771330356597900390625	-1.7040288395686454	3.3955414932812196	C4A;TGFB1;HLA-DPB1;HLA-DQA1;HLA-DQB1;HLA-DPA1
MAPK Signaling Pathway_Homo sapiens_WP382	9/168	0.01127311735708434563274504824903488042764365673065185546875	0.1718630811273345326828376755656790919601917266845703125	0.05826704966717986822200003871330409310758113861083984375	0.523655182357624315869770725839771330356597900390625	-1.7608317747354383	3.100925402928635	RAP1B;NRAS;TGFB1;MRAS;RPS6KA5;KRAS;ATF4;DUSP7;STK3
Adipogenesis_Homo sapiens_WP236	8/130	0.00751441665990429559507379764227152918465435504913330078125	0.1363329879725493631870136823636130429804325103759765625	0.0382815871069202284804333658030373044312000274658203125	0.523655182357624315869770725839771330356597900390625	-1.5554808261805342	3.0995365598603106	BMP4;NCOR2;TGFB1;CEBPD;GTF3A;HMGA1;MIF;FOXO1
Endochondral Ossification_Mus musculus_WP1270	5/59	0.0090096051913458423399116981045153806917369365692138671875	0.1525626479067896112962188226447324268519878387451171875	0.032207411621485250441399017518051550723612308502197265625	0.523655182357624315869770725839771330356597900390625	-1.4976878822428865	2.815922744544057	TGFB1;CAB39;ALPL;BMP7;RUNX2
Endochondral Ossification_Homo sapiens_WP474	5/64	0.01257195224782853802680815391568103223107755184173583984375	0.1727838297417340907013993955843034200370311737060546875	0.04254427928648067680494904152510571293532848358154296875	0.523655182357624315869770725839771330356597900390625	-1.4165585814269248	2.487071740136192	TGFB1;CAB39;ALPL;BMP7;RUNX2
Androgen receptor signaling pathway_Homo sapiens_WP138	6/89	0.01292477466572026535696071647407734417356550693511962890625	0.1727838297417340907013993955843034200370311737060546875	0.048644952778952914307364352453078026883304119110107421875	0.523655182357624315869770725839771330356597900390625	-1.4133800912322738	2.4814912203870874	NCOR2;ROCK1;DSTN;UBE3A;RUNX2;FOXO1
MAPK signaling pathway_Mus musculus_WP493	8/155	0.0200580127394103212290499271830412908457219600677490234375	0.195342617606726720591581170083372853696346282958984375	0.0843500921048095098075947362303850241005420684814453125	0.6096233748235018179428834628197364509105682373046875	-1.5135012477831722	2.4715479141782914	RAP1B;NRAS;TGFB1;MRAS;KRAS;ATF4;DUSP7;STK3
RalA downstream regulated genes_Homo sapiens_WP2290	3/12	0.00192945024542629547763261665949130474473349750041961669921875	0.0816800603897131771713446823923732154071331024169921875	0.007556107728659393514558662019453549874015152454376220703125	0.476505334765599142254899334147921763360500335693359375	-0.9518732566554241	2.384390503069715	NRAS;RAC3;KRAS
mRNA Processing_Homo sapiens_WP411	7/127	0.0209165158723742146407165165555852581746876239776611328125	0.195342617606726720591581170083372853696346282958984375	0.0796804886502017473137726710774586535990238189697265625	0.6096233748235018179428834628197364509105682373046875	-1.32842670388882	2.169321137953581	HNRNPL;CPSF4;NXF1;XRN2;DHX16;CSTF2T;CLK2
Primary Focal Segmental Glomerulosclerosis FSGS_Homo sapiens_WP2572	5/72	0.0200687397080431782769860404869177727960050106048583984375	0.195342617606726720591581170083372853696346282958984375	0.06281963811077868886645347856756416149437427520751953125	0.523655182357624315869770725839771330356597900390625	-1.262149809798634	2.061090953415086	SCARB2;ITGB1;TGFB1;CTSL;CLDN1
mRNA processing_Mus musculus_WP310	15/398	0.0279710852171607161908983840703513124026358127593994140625	0.1973515456988561567186479805968701839447021484375	0.175106001636302910373643726416048593819141387939453125	0.77113297570325045615646786245633848011493682861328125	-1.2467342263590913	2.0231612107251546	LTV1;CPSF4;TAF15;POLDIP3;CSTF2T;CLK2;ELAVL3;HNRNPL;RBM3;NXF1;RBM4;EXOSC4;XRN2;DHX16;RPL38
Aryl Hydrocarbon Receptor_Homo sapiens_WP2586	4/46	0.017412428340389494996198749277027673088014125823974609375	0.195342617606726720591581170083372853696346282958984375	0.0496858029302947590277739209341234527528285980224609375	0.523655182357624315869770725839771330356597900390625	-1.1773023489459513	1.9225350287332095	NCOR2;NQO1;NRAS;KRAS
Cell Cycle_Homo sapiens_WP179	6/103	0.0247791482101563931284005093402811326086521148681640625	0.195342617606726720591581170083372853696346282958984375	0.08301380468717045602033977047540247440338134765625	0.6096233748235018179428834628197364509105682373046875	-1.1413420894938189	1.8638119161012197	CDC20;TGFB1;TFDP1;BUB1B;BUB1;CDC14B
DNA Damage Response (only ATM dependent)_Homo sapiens_WP710	6/111	0.03405305443089499950470866451723850332200527191162109375	0.22761778488019290822563789333798922598361968994140625	0.107458988964073076655125760225928388535976409912109375	0.68236457992186405618895150837488472461700439453125	-1.2374745909231082	1.831570597900205	TCF7L2;NRAS;TGFB1;RAC3;KRAS;PDK1
Arrhythmogenic Right Ventricular Cardiomyopathy_Homo sapiens_WP2118	5/75	0.0234995457489436225528844914833825896494090557098388671875	0.195342617606726720591581170083372853696346282958984375	0.0716154845317267529924976088295807130634784698486328125	0.5684479084705811313682488616905175149440765380859375	-1.0537018990214528	1.7206954632555884	ITGB1;TCF7L2;ITGB5;ATP2A2;DMD
Senescence and Autophagy in Cancer_Homo sapiens_WP615	6/105	0.0269172898276985629595348115117303677834570407867431640625	0.195342617606726720591581170083372853696346282958984375	0.08880340499397466891284835810438380576670169830322265625	0.6096233748235018179428834628197364509105682373046875	-1.0267292652302018	1.6766491455638757	GABARAPL2;TGFB1;HMGA1;CCL3;THBS1;CD44
Complement Activation_Homo sapiens_WP545	3/22	0.01150264716206569719225694115039004827849566936492919921875	0.1718630811273345326828376755656790919601917266845703125	0.03117960153794900601820216934356722049415111541748046875	0.523655182357624315869770725839771330356597900390625	-0.7512823905180073	1.3230512323531125	C4B;C4A;C2
Focal Adhesion_Mus musculus_WP85	8/185	0.04921578902673408306700508774156332947313785552978515625	0.297638343161677532133779777723248116672039031982421875	0.16974361691159167708775612481986172497272491455078125	0.77113297570325045615646786245633848011493682861328125	-1.0436119982184378	1.26472848324526	RAP1B;FARP2;ITGB1;ROCK1;ITGB5;RAC3;LAMB1;THBS1
Integrated Breast Cancer Pathway_Homo sapiens_WP1984	7/155	0.05256280112792675873745196213349117897450923919677734375	0.3104872438719394889261593561968766152858734130859375	0.1653804280075923116566372073066304437816143035888671875	0.77113297570325045615646786245633848011493682861328125	-1.0331803662391974	1.2084206308041465	STK11;APOBEC3G;RRAS;KRAS;PHB;FOXO1;AURKA
Focal Adhesion_Homo sapiens_WP306	8/191	0.057260590147175695341363876877949223853647708892822265625	0.318808746188417035938300614361651241779327392578125	0.19039896141221357428463534233742393553256988525390625	0.77113297570325045615646786245633848011493682861328125	-1.0384317922412527	1.187097735138409	RAP1B;FARP2;ITGB1;ROCK1;ITGB5;RAC3;LAMB1;THBS1
Nanoparticle-mediated activation of receptor signaling_Homo sapiens_WP2643	3/28	0.02224159939178786682401067764658364467322826385498046875	0.195342617606726720591581170083372853696346282958984375	0.054026104101168294369106348540299222804605960845947265625	0.523655182357624315869770725839771330356597900390625	-0.6861100049300121	1.1204178087500107	ITGB1;NRAS;KRAS
Differentiation of white and brown adipocyte   _Homo sapiens_WP2895	3/25	0.016377240626181795157823017916598473675549030303955078125	0.195342617606726720591581170083372853696346282958984375	0.04181123797633316818700421890753204934298992156982421875	0.523655182357624315869770725839771330356597900390625	-0.685626003874673	1.1196274349062258	BMP4;CEBPG;BMP7
IL-3 Signaling Pathway_Mus musculus_WP373	5/97	0.06008256151104916786831466879448271356523036956787109375	0.318808746188417035938300614361651241779327392578125	0.1547334367782793596024504267916199751198291778564453125	0.77113297570325045615646786245633848011493682861328125	-0.8541831925898815	0.9764713878108688	MRAS;KRAS;TNFRSF1B;GATA1;FOXO1
MAPK Cascade_Mus musculus_WP251	3/29	0.0244180057434000251370687095686662360094487667083740234375	0.195342617606726720591581170083372853696346282958984375	0.058437352213910935538887514439920778386294841766357421875	0.523655182357624315869770725839771330356597900390625	-0.5059558943593657	0.8262261013670807	NRAS;RRAS;KRAS
Adipogenesis genes_Mus musculus_WP447	6/128	0.060478873154848615534273648108865018002688884735107421875	0.318808746188417035938300614361651241779327392578125	0.1700640446128208471687770497737801633775234222412109375	0.77113297570325045615646786245633848011493682861328125	-0.6694389964163852	0.7652784924313978	BMP4;NCOR2;TGFB1;HMGA1;MIF;FOXO1
Rac1/Pak1/p38/MMP-2 pathway_Homo sapiens_WP3303	4/67	0.05764525447982078720787768588706967420876026153564453125	0.318808746188417035938300614361651241779327392578125	0.1352876776244633372225933953814092092216014862060546875	0.77113297570325045615646786245633848011493682861328125	-0.6684489751422057	0.7641467358527777	ITGB1;NRAS;KRAS;FOXO1
MAPK Cascade_Homo sapiens_WP422	3/29	0.0244180057434000251370687095686662360094487667083740234375	0.195342617606726720591581170083372853696346282958984375	0.058437352213910935538887514439920778386294841766357421875	0.523655182357624315869770725839771330356597900390625	-0.4527284217729082	0.739305625390778	NRAS;RRAS;KRAS
AMPK Signaling_Homo sapiens_WP1403	4/69	0.062908550833045639993912345744320191442966461181640625	0.318808746188417035938300614361651241779327392578125	0.145442346858092930173000922877690754830837249755859375	0.77113297570325045615646786245633848011493682861328125	-0.5837222599569803	0.6672902138803349	PRKAA1;STK11;CAB39;PRKAG3
Integrin-mediated Cell Adhesion_Mus musculus_WP6	5/99	0.0644425164131054162286460496034123934805393218994140625	0.318808746188417035938300614361651241779327392578125	0.163742731642972982886163890725583769381046295166015625	0.77113297570325045615646786245633848011493682861328125	-0.572260881133038	0.6541879793906725	RAP1B;ITGB1;ROCK1;ITGB5;RAC3
Neural Crest Differentiation_Homo sapiens_WP2064	5/101	0.0689754212498117358354221551053342409431934356689453125	0.318808746188417035938300614361651241779327392578125	0.1729583331338453711101266208061133511364459991455078125	0.77113297570325045615646786245633848011493682861328125	-0.5500251439801721	0.6287688874382493	BMP4;ITGB1;TCF4;BMP7;GFAP
Integrin-mediated Cell Adhesion_Homo sapiens_WP185	5/101	0.0689754212498117358354221551053342409431934356689453125	0.318808746188417035938300614361651241779327392578125	0.1729583331338453711101266208061133511364459991455078125	0.77113297570325045615646786245633848011493682861328125	-0.5350407050023926	0.6116392177712124	RAP1B;ITGB1;ROCK1;ITGB5;RAC3
Primary Focal Segmental Glomerulosclerosis FSGS_Mus musculus_WP2573	4/68	0.060246230898086665372925807560022803954780101776123046875	0.318808746188417035938300614361651241779327392578125	0.1403278509232560866681893685381510294973850250244140625	0.77113297570325045615646786245633848011493682861328125	-0.5299990406495763	0.6058757690986337	SCARB2;ITGB1;TGFB1;CLDN1
Inflammatory Response Pathway_Homo sapiens_WP453	3/30	0.026705178481043902183333926814157166518270969390869140625	0.195342617606726720591581170083372853696346282958984375	0.06301320021571817087124856016089324839413166046142578125	0.523655182357624315869770725839771330356597900390625	-0.31865764050849965	0.5203680062301399	LAMB1;TNFRSF1B;THBS1
Endoderm Differentiation_Homo sapiens_WP2853	4/71	0.06841567306367489498253320334697491489350795745849609375	0.318808746188417035938300614361651241779327392578125	0.155886207183603520132209041548776440322399139404296875	0.77113297570325045615646786245633848011493682861328125	-0.42767384812877834	0.4889013031812608	TGFB1;NOG;BMP7;CDC73
Extracellular vesicle-mediated signaling in recipient cells_Homo sapiens_WP2870	3/30	0.026705178481043902183333926814157166518270969390869140625	0.195342617606726720591581170083372853696346282958984375	0.06301320021571817087124856016089324839413166046142578125	0.523655182357624315869770725839771330356597900390625	-0.28232797160576734	0.4610416478734141	NRAS;TGFB1;KRAS
XPodNet - protein-protein interactions in the podocyte expanded by STRING_Mus musculus_WP2309	23/808	0.11310258206001566616549780519562773406505584716796875	0.43812532918616309274284503771923482418060302734375	0.5488108700430469610864747664891183376312255859375	0.84483612721778145182582875349908135831356048583984375	-0.5294371910954772	0.43691818481562034	ITGB1;DDR1;TCF7L2;PEX19;TGFB1;MYOC;ITGB5;DIABLO;AGTRAP;LAMB1;CLDN1;BMP7;SORBS3;BMP4;DRP2;MRAS;RPS6KA5;LRRC7;BHLHE40;RARB;NF2;RIN1;CDK5R1
ESC Pluripotency Pathways_Mus musculus_WP339	5/117	0.11128321539207697288276222025160677731037139892578125	0.43812532918616309274284503771923482418060302734375	0.252904459237331291632244756328873336315155029296875	0.77113297570325045615646786245633848011493682861328125	-0.4883465937154388	0.40300815823979896	BMP4;NOG;FGFR4;FGF1;FGF12
Myometrial Relaxation and Contraction Pathways_Mus musculus_WP385	6/151	0.11129744570821235860602627099069650284945964813232421875	0.43812532918616309274284503771923482418060302734375	0.272846295926850668234209251750144176185131072998046875	0.77113297570325045615646786245633848011493682861328125	-0.42183343876202883	0.3481181591664939	RGS17;RGS2;RGS20;ATP2A2;ATF5;ATF4
Inflammatory Response Pathway_Mus musculus_WP458	3/30	0.026705178481043902183333926814157166518270969390869140625	0.195342617606726720591581170083372853696346282958984375	0.06301320021571817087124856016089324839413166046142578125	0.523655182357624315869770725839771330356597900390625	-0.1952898817311246	0.3189084254536634	LAMB1;TNFRSF1B;THBS1
Oxidative Damage_Mus musculus_WP1496	3/37	0.045774043655570369193430479981543612666428089141845703125	0.28577029618471161409587466550874523818492889404296875	0.099342198236142709166784925400861538946628570556640625	0.6469979064610320573791568676824681460857391357421875	-0.22886154862856245	0.2866644121809031	C3AR1;TNFRSF1B;C2
Mesodermal Commitment Pathway_Homo sapiens_WP2857	4/76	0.0832261768972244742048616217289236374199390411376953125	0.364473257446465803699453545050346292555332183837890625	0.18315205600273287700474611483514308929443359375	0.77113297570325045615646786245633848011493682861328125	-0.2524639757239005	0.2548124203672325	BMP4;NOG;RPL38;BMP7
PodNet: protein-protein interactions in the podocyte_Mus musculus_WP2310	10/305	0.1290083090429764156592540302881388925015926361083984375	0.443795123789864909280566962479497306048870086669921875	0.38190216163889989520185963556286878883838653564453125	0.77113297570325045615646786245633848011493682861328125	-0.2898006378684665	0.23543179397329114	DDR1;BMP4;ITGB1;TGFB1;MYOC;ITGB5;LRRC7;RARB;BMP7;CDK5R1
TOR Signaling_Homo sapiens_WP1471	3/36	0.042727739368740580427896702531143091619014739990234375	0.27827809742718223606772198763792403042316436767578125	0.09371980295344913003408038321140338666737079620361328125	0.626442893425686264663454494439065456390380859375	-0.1831174600459461	0.234231826793144	RRAGA;PRKAA1;PRKAG3
Myometrial Relaxation and Contraction Pathways_Homo sapiens_WP289	6/156	0.12455621740988283285833659874697332270443439483642578125	0.443795123789864909280566962479497306048870086669921875	0.297046853769168672787515106392675079405307769775390625	0.77113297570325045615646786245633848011493682861328125	-0.25833733502858947	0.20987125039961113	RGS17;RGS2;RGS20;ATP2A2;ATF5;ATF4
Spinal Cord Injury_Homo sapiens_WP2431	5/119	0.117293395215193274605525175502407364547252655029296875	0.43812532918616309274284503771923482418060302734375	0.263518171993083194504237098954035900533199310302734375	0.77113297570325045615646786245633848011493682861328125	-0.2262278418712238	0.18669458754986712	EGR1;TGFB1;MIF;AQP1;GFAP
SIDS Susceptibility Pathways_Homo sapiens_WP706	6/160	0.1356931789797617415871400226023979485034942626953125	0.443795123789864909280566962479497306048870086669921875	0.316707221399158356245351342295180074870586395263671875	0.77113297570325045615646786245633848011493682861328125	-0.18340060603993025	0.14899323208310947	C4B;C4A;EGR1;HADHA;MAOA;BHLHE40
EGF/EGFR Signaling Pathway_Homo sapiens_WP437	6/163	0.1443434185539203828962939724078751169145107269287109375	0.443795123789864909280566962479497306048870086669921875	0.331588648882802761175270234161871485412120819091796875	0.77113297570325045615646786245633848011493682861328125	-0.038832763740153174	0.031547436539579934	RPS6KA5;ROCK1;KRAS;RIN1;FOXO1;AURKA
ErbB Signaling Pathway_Homo sapiens_WP673	3/55	0.11692865855252350393289617613845621235668659210205078125	0.43812532918616309274284503771923482418060302734375	0.218856148005548700741229595223558135330677032470703125	0.77113297570325045615646786245633848011493682861328125	0.11096633863490073	-0.09157500090176504	KRAS;FOXO1;PDK1
Non-odorant GPCRs_Mus musculus_WP1396	2/256	0.9763129840378923507415720450808294117450714111328125	0.9776168022559039716412598863826133310794830322265625	0.99492674722855667379661781524191610515117645263671875	0.99530676567298759227497839674470014870166778564453125	4.2069741897622785	-0.09523539278610578	C5AR2;C3AR1
GPCRs, Class A Rhodopsin-like_Mus musculus_WP189	1/171	0.9768963971622965924979098417679779231548309326171875	0.9776168022559039716412598863826133310794830322265625	0.99277794321206835892468234305852092802524566650390625	0.99530676567298759227497839674470014870166778564453125	4.227687998051925	-0.09570430169297789	C3AR1
GPCRs, Class A Rhodopsin-like_Homo sapiens_WP455	2/259	0.9776168022559039716412598863826133310794830322265625	0.9776168022559039716412598863826133310794830322265625	0.99530676567298759227497839674470014870166778564453125	0.99530676567298759227497839674470014870166778564453125	4.230653589865013	-0.09577143528791413	C5AR2;C3AR1
Cardiac Progenitor Differentiation_Homo sapiens_WP2406	3/53	0.10766105672011534732934734392983955331146717071533203125	0.43812532918616309274284503771923482418060302734375	0.2042759658912400022590105663766735233366489410400390625	0.77113297570325045615646786245633848011493682861328125	0.12765040324289545	-0.10534352972156419	BMP4;TGFB1;NOG
Translation Factors_Homo sapiens_WP107	3/51	0.09869655758361166320025148479544441215693950653076171875	0.42489704451249765693177096181898377835750579833984375	0.1899374352877234717329457680534687824547290802001953125	0.77113297570325045615646786245633848011493682861328125	0.15810290818574047	-0.13532160522177925	EEF1B2;EIF2B2;EEF1A2
Amino Acid metabolism_Mus musculus_WP662	4/92	0.1398001210068529065466691463370807468891143798828125	0.443795123789864909280566962479497306048870086669921875	0.278727535904506995567686544745811261236667633056640625	0.77113297570325045615646786245633848011493682861328125	0.16802442902849418	-0.13650174495292475	VARS;MAOA;IDH1;DLST
Regulation of toll-like receptor signaling pathway_Homo sapiens_WP1449	1/141	0.9551478861923730079297456541098654270172119140625	0.96656399638590728695675124981789849698543548583984375	0.98275656145501300020583812511176802217960357666015625	0.99450265581503305423183292077737860381603240966796875	4.597441651272291	-0.15634872884794213	CCL3
Pathogenic Escherichia coli infection_Homo sapiens_WP2272	3/55	0.11692865855252350393289617613845621235668659210205078125	0.43812532918616309274284503771923482418060302734375	0.218856148005548700741229595223558135330677032470703125	0.77113297570325045615646786245633848011493682861328125	0.23447253339997162	-0.19349852145872545	ITGB1;ROCK1;CLDN1
Parkinsons Disease Pathway_Homo sapiens_WP2371	3/55	0.11692865855252350393289617613845621235668659210205078125	0.43812532918616309274284503771923482418060302734375	0.218856148005548700741229595223558135330677032470703125	0.77113297570325045615646786245633848011493682861328125	0.3106432391608748	-0.25635841694192135	HTRA2;UBE2G2;UBE2J2
Proteasome Degradation_Mus musculus_WP519	3/56	0.121670797927579121822105889805243350565433502197265625	0.443795123789864909280566962479497306048870086669921875	0.2262261910606951642588313688975176773965358734130859375	0.77113297570325045615646786245633848011493682861328125	0.3798126264323249	-0.3085568364250988	PSMA6;PSMB2;HIST1H2AD
BDNF signaling pathway_Homo sapiens_WP2380	5/144	0.20386169536959630743666593843954615294933319091796875	0.52303909721088348572237691769259981811046600341796875	0.4014745134739232668152908445335924625396728515625	0.77113297570325045615646786245633848011493682861328125	0.5007630843681063	-0.32454408528820183	EGR1;PRKAA1;RPS6KA5;ALPL;CDK5R1
Translation Factors_Mus musculus_WP307	3/46	0.07772049369089877035587932141424971632659435272216796875	0.35251795352657655513439749483950436115264892578125	0.155379411106622733473869857334648258984088897705078125	0.77113297570325045615646786245633848011493682861328125	0.31127970780152	-0.32455694717881256	EEF1B2;EIF2B2;EEF1A2
Ectoderm Differentiation_Homo sapiens_WP2858	5/139	0.185047081896161980107962108377250842750072479248046875	0.505397406469087595581868299632333219051361083984375	0.373558526906893229035944159477367065846920013427734375	0.77113297570325045615646786245633848011493682861328125	0.507506511888843	-0.34632762823774066	BMP4;DMD;NF2;CCDC130;TRIM33
AGE/RAGE pathway_Homo sapiens_WP2324	3/66	0.1725497399604659365390801895046024583280086517333984375	0.494780233560554005833864721353165805339813232421875	0.3019017791830493901983345494954846799373626708984375	0.77113297570325045615646786245633848011493682861328125	0.6256654768411736	-0.44024424943316515	ROCK1;ALPL;FOXO1
Calcium Regulation in the Cardiac Cell_Mus musculus_WP553	5/150	0.227231292265341389136068528387113474309444427490234375	0.53893284923327045010665869995136745274066925048828125	0.4347977317158708832067759431083686649799346923828125	0.7822290626135843805144531870610080659389495849609375	0.7397020064081009	-0.4572573728646192	RGS17;RGS2;RGS20;ATP2A2;ATP2B1
Toll-like Receptor Signaling Pathway_Homo sapiens_WP75	1/102	0.89391355384819293217191216172068379819393157958984375	0.9082161707097640146457706578075885772705078125	0.94689722880668203419674000542727299034595489501953125	0.96204758446758897871831095471861772239208221435546875	4.750855990792909	-0.45737847110062463	CCL3
Calcium Regulation in the Cardiac Cell_Homo sapiens_WP536	5/149	0.2232814667236242833769921389830415137112140655517578125	0.5350329485641562854425501427613198757171630859375	0.429265760411273789021180391500820405781269073486328125	0.7822290626135843805144531870610080659389495849609375	0.7483714959752026	-0.468051700609096	RGS17;RGS2;RGS20;ATP2A2;ATP2B1
Complement and Coagulation Cascades_Homo sapiens_WP558	3/59	0.136304721696308195344471414500731043517589569091796875	0.443795123789864909280566962479497306048870086669921875	0.2486064577326295987891313643558532930910587310791015625	0.77113297570325045615646786245633848011493682861328125	0.5806772154644548	-0.4717376730490884	C4B;C3AR1;C2
Leptin signaling pathway_Homo sapiens_WP2034	3/75	0.222495860191901428937200080326874740421772003173828125	0.5350329485641562854425501427613198757171630859375	0.371036385496657350469007496940321289002895355224609375	0.77113297570325045615646786245633848011493682861328125	0.7812407642136028	-0.48860902672252876	PRKAA1;ROCK1;FOXO1
Preimplantation Embryo_Homo sapiens_WP3527	3/59	0.136304721696308195344471414500731043517589569091796875	0.443795123789864909280566962479497306048870086669921875	0.2486064577326295987891313643558532930910587310791015625	0.77113297570325045615646786245633848011493682861328125	0.6151007801354746	-0.49970311040996884	EGR1;BATF3;HMGA1
GPCRs, Other_Homo sapiens_WP117	1/93	0.87062987931022395304836436480400152504444122314453125	0.888112407007216386745085401344113051891326904296875	0.93123118724070064189390905085019767284393310546875	0.94993060867123679802404012662009336054325103759765625	4.6235958877808745	-0.5486218301557584	C5AR2
Parkin-Ubiquitin Proteasomal System pathway_Homo sapiens_WP2359	3/70	0.1943600585220233434302627983925049193203449249267578125	0.51815074316329934323022143871639855206012725830078125	0.332661167028490967201292960453429259359836578369140625	0.77113297570325045615646786245633848011493682861328125	0.8801343724618721	-0.57867872922414	HSPA2;UBE2G2;UBE2J2
Electron Transport Chain_Mus musculus_WP295	1/93	0.87062987931022395304836436480400152504444122314453125	0.888112407007216386745085401344113051891326904296875	0.93123118724070064189390905085019767284393310546875	0.94993060867123679802404012662009336054325103759765625	5.003417155177639	-0.5936902669112261	NDUFS4
miRNA Regulation of DNA Damage Response_Homo sapiens_WP1530	1/87	0.85234046706672994542230981096508912742137908935546875	0.88005885623963175934392211274825967848300933837890625	0.9183141387423210399987283381051383912563323974609375	0.94817801317296568353043539900681935250759124755859375	4.7412721561729905	-0.6057757093800348	RAD52
Cytoplasmic Ribosomal Proteins_Homo sapiens_WP477	1/89	0.85870690704421137606772163053392432630062103271484375	0.88304273032076796567935161874629557132720947265625	0.92286760832592873438073866054764948785305023193359375	0.94902175107200770209914253427996300160884857177734375	5.159613361103346	-0.6417614158749695	RPL38
PluriNetWork_Mus musculus_WP1763	8/284	0.276533298093569357423149313035537488758563995361328125	0.55230426514304564733492952655069530010223388671875	0.57186186768394531299009031499736011028289794921875	0.8451778341799378591048252928885631263256072998046875	1.0935868029091407	-0.649214563468817	BMP4;ITGB1;TGFB1;RRAS;ROCK1;CD44;CDC73;TRIM33
