Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Signal Transduction_Homo sapiens_R-HSA-162582	121/2465	0.0000000145079464218121549309719689750848570231056555712711997330188751220703125	0.0000010657760640638929867398364270680843901573098264634609222412109375	0.000108808533359857086109633017567688284543692134320735931396484375	0.0013030752367598073988841367309987617773003876209259033203125	-2.1025000981590596	28.9131762517772	NCF1;ZFYVE9;MAML1;WWC1;TNF;RPS6KA3;SYNGAP1;TNFSF10;LEPR;NRTN;BTRC;RGS7;MEF2A;MEF2C;MAP2K2;RBFOX2;ACTN2;PRKCE;PRKCD;USP2;F2R;MATK;SCRIB;KEL;MAPKAPK3;RRAGB;MADD;TLN1;GRB7;GNAZ;SPTBN4;SEH1L;NOTCH1;CTBP2;CTBP1;NOTCH4;ITPR1;ITPR2;ADRB2;NLK;GRIN2A;SHARPIN;SFN;RIPK1;DRD1;PSMF1;TAC1;ATP6V1D;ATP6V0A1;JAG1;YES1;PDHA1;INSR;TNFRSF10B;TNFRSF10A;GRIN2B;GRIN2D;GNAO1;MOB1A;PPP5C;GDNF;DLG4;GNAQ;NF1;GNB5;LRP12;ITGB3;HTR2A;ARHGAP5;IKBKB;RPTOR;GRM2;PTBP1;PPP3CB;GRM5;SEPT7;GRM7;HEY1;CASP10;CASP3;BOC;HEY2;DUSP4;NCOA2;RIPK2;NCOA3;PDE4D;MKL1;RHOH;RHOC;GFRA2;RHOA;CIT;RHOB;ARHGEF7;PAFAH1B1;CAMK2B;PRKAA2;LRP1;GNAI3;LRP2;LRP8;GNA13;GNA11;RICTOR;FYN;PAK3;EIF4E;CAMK2G;CENPU;LINGO1;NOS3;NDE1;DAB2IP;CFLAR;BAIAP2;GRIN1;TJP1;CENPF;XK;PKN1
Signaling by Interleukins_Homo sapiens_R-HSA-449147	33/392	0.0000000924522717223777322035702520668098980394233876722864806652069091796875	0.0000049051066386039298271195922829246427454563672654330730438232421875	0.000012954350711223542626238103281366420560516417026519775390625	0.000537887170835586151014517941604253792320378124713897705078125	-2.3381077093639853	28.58391321976669	CAMK2B;SPTBN4;ITGB3;IKBKB;GRIN2A;SYNGAP1;CASP3;FYN;NRTN;PSMF1;BTRC;CAMK2G;DUSP4;MAP2K4;MAP2K2;YES1;RIPK2;ACTN2;DAB2IP;GRIN2B;GFRA2;GRIN2D;NFKB2;GRIN1;HCK;PPP5C;TXLNA;GDNF;DLG4;TOLLIP;NF1;TLN1;STX1A
Insulin receptor signalling cascade_Homo sapiens_R-HSA-74751	27/287	0.000000152074341497249323774729038750985754546718453639186918735504150390625	0.000006314391136081438918510079505441723313197144307196140289306640625	0.0000136380917879939269721049910355503698156098835170269012451171875	0.0005426824023972583697916771683367187506519258022308349609375	-2.3453736622047563	28.080406514045613	CAMK2B;SPTBN4;PRKAA2;ITGB3;RPTOR;GRIN2A;SYNGAP1;NRTN;FYN;PSMF1;EIF4E;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;RRAGB;DLG4;NF1;TLN1
Gastrin-CREB signalling pathway via PKC and MAPK_Homo sapiens_R-HSA-881907	34/432	0.00000029180674965360056247315185921908931021562239038757979869842529296875	0.00000995269449711387623456505802099769653068506158888339996337890625	0.0000349423118197266270048249869883960627703345380723476409912109375	0.00088481749660329687794113606713608533027581870555877685546875	-2.334233372648075	26.884923246020236	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;HTR2A;RPS6KA3;GRIN2A;GRM5;SYNGAP1;GNA11;FYN;NRTN;PSMF1;TAC1;CAMK2G;DUSP4;MAP2K2;ACTN2;PRKCE;PRKCD;F2R;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;GNAQ;NF1;GNB5;TLN1
CREB phosphorylation through the activation of CaMKII_Homo sapiens_R-HSA-442729	8/15	0.000000003176385365458287382544187008362977786557479475959553383290767669677734375	0.0000005055746706687773978417302887800044430832713260315358638763427734375	0.0000006335921895256324337395771074954442525495323934592306613922119140625	0.000100846756832829835548448471627125400118529796600341796875	-1.8332626073543088	26.577853148882014	CAMK2B;GRIN2A;ACTN2;DLG4;GRIN2B;CAMK2G;GRIN2D;GRIN1
Signaling by FGFR2_Homo sapiens_R-HSA-5654738	30/361	0.00000046898285137148702513581913046969429359478453989140689373016357421875	0.000013572079486659699283060583063775794698813115246593952178955078125	0.0000408922350700380681496649837303181129755103029310703277587890625	0.0009298115355211035958082899099963469780050218105316162109375	-2.3684058732201714	26.54389900563811	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;PTBP1;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;RBFOX2;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
Downstream signal transduction_Homo sapiens_R-HSA-186763	29/341	0.00000045210770541695771503848768659017398618971128598786890506744384765625	0.000013572079486659699283060583063775794698813115246593952178955078125	0.0000374301655629652530788732678335151149440207518637180328369140625	0.00088481749660329687794113606713608533027581870555877685546875	-2.3361931828700975	26.18287541208077	CAMK2B;GRB7;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
IRS-mediated signalling_Homo sapiens_R-HSA-112399	26/284	0.000000438358660877828602351453067542674801870816736482083797454833984375	0.000013572079486659699283060583063775794698813115246593952178955078125	0.00003048887670438953922404622109976202182224369607865810394287109375	0.00088481749660329687794113606713608533027581870555877685546875	-2.2839855811180905	25.597758931877284	CAMK2B;SPTBN4;PRKAA2;ITGB3;RPTOR;GRIN2A;SYNGAP1;NRTN;FYN;PSMF1;EIF4E;CAMK2G;DUSP4;MAP2K2;ACTN2;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;RRAGB;DLG4;NF1;TLN1
Signaling by FGFR_Homo sapiens_R-HSA-190236	30/366	0.0000006271918085648614311870406752558171348255200427956879138946533203125	0.00001535815838921647738936175631163649768495815806090831756591796875	0.000051803418084291435433304251478858759583090431988239288330078125	0.001030672172302048335279511803719287854619324207305908203125	-2.295024787271002	25.437742008191368	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;PTBP1;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;RBFOX2;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
IGF1R signaling cascade_Homo sapiens_R-HSA-2428924	26/288	0.0000005737800405604819456729915293224930650239912210963666439056396484375	0.000015221109409312786803539739588497781141995801590383052825927734375	0.0000379869291735446840021887815463941251437063328921794891357421875	0.00088481749660329687794113606713608533027581870555877685546875	-2.267931240938873	25.15776962175328	CAMK2B;SPTBN4;PRKAA2;ITGB3;RPTOR;GRIN2A;SYNGAP1;NRTN;FYN;PSMF1;EIF4E;CAMK2G;DUSP4;MAP2K2;ACTN2;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;RRAGB;DLG4;NF1;TLN1
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)_Homo sapiens_R-HSA-2404192	26/288	0.0000005737800405604819456729915293224930650239912210963666439056396484375	0.000015221109409312786803539739588497781141995801590383052825927734375	0.0000379869291735446840021887815463941251437063328921794891357421875	0.00088481749660329687794113606713608533027581870555877685546875	-2.2578320341655194	25.0457408649814	CAMK2B;SPTBN4;PRKAA2;ITGB3;RPTOR;GRIN2A;SYNGAP1;NRTN;FYN;PSMF1;EIF4E;CAMK2G;DUSP4;MAP2K2;ACTN2;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;RRAGB;DLG4;NF1;TLN1
IRS-related events triggered by IGF1R_Homo sapiens_R-HSA-2428928	26/288	0.0000005737800405604819456729915293224930650239912210963666439056396484375	0.000015221109409312786803539739588497781141995801590383052825927734375	0.0000379869291735446840021887815463941251437063328921794891357421875	0.00088481749660329687794113606713608533027581870555877685546875	-2.24870627101318	24.944510350199923	CAMK2B;SPTBN4;PRKAA2;ITGB3;RPTOR;GRIN2A;SYNGAP1;NRTN;FYN;PSMF1;EIF4E;CAMK2G;DUSP4;MAP2K2;ACTN2;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;RRAGB;DLG4;NF1;TLN1
Downstream signaling of activated FGFR2_Homo sapiens_R-HSA-5654696	28/329	0.0000007028794265691941633763932008316377419987475150264799594879150390625	0.00001598213934222810473869715031103311275728628970682621002197265625	0.0000505472132151472885118990985287013018023571930825710296630859375	0.001027076353626928985340871491871439502574503421783447265625	-2.234085731723401	24.673329392762234	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
Downstream signaling of activated FGFR3_Homo sapiens_R-HSA-5654708	28/329	0.0000007028794265691941633763932008316377419987475150264799594879150390625	0.00001598213934222810473869715031103311275728628970682621002197265625	0.0000505472132151472885118990985287013018023571930825710296630859375	0.001027076353626928985340871491871439502574503421783447265625	-2.2265633754193326	24.590252198246148	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
Downstream signaling of activated FGFR4_Homo sapiens_R-HSA-5654716	28/329	0.0000007028794265691941633763932008316377419987475150264799594879150390625	0.00001598213934222810473869715031103311275728628970682621002197265625	0.0000505472132151472885118990985287013018023571930825710296630859375	0.001027076353626928985340871491871439502574503421783447265625	-2.2161462098566864	24.475204618103447	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
Downstream signaling of activated FGFR1_Homo sapiens_R-HSA-5654687	28/332	0.000000842836784905194917076804751732144183051786967553198337554931640625	0.000017498024556183937165167174843105613035731948912143707275390625	0.0000586047047997832631937610570194152614931226707994937896728515625	0.0010762979439190964621453350247293201391585171222686767578125	-2.20078664504434	24.106146100582677	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
Signaling by FGFR4_Homo sapiens_R-HSA-5654743	28/332	0.000000842836784905194917076804751732144183051786967553198337554931640625	0.000017498024556183937165167174843105613035731948912143707275390625	0.0000586047047997832631937610570194152614931226707994937896728515625	0.0010762979439190964621453350247293201391585171222686767578125	-2.199157562165078	24.08830206741123	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
Signaling by FGFR3_Homo sapiens_R-HSA-5654741	28/333	0.0000008949323457683072867703912879611127806356307701207697391510009765625	0.00001818426362146241198418893103561089219510904513299465179443359375	0.000061537548238098423321849883560474836485809646546840667724609375	0.0011088369541015848269982502216635111835785210132598876953125	-2.1995796067893547	24.008310170427226	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
CREB phosphorylation through the activation of Ras_Homo sapiens_R-HSA-442742	9/27	0.00000005061825769195997794280386162558971197000801112153567373752593994140625	0.0000030212772559888613691631530089320989418411045335233211517333984375	0.000002850338121887306986625663929313390099196112714707851409912109375	0.0002474611733093070990198436565066231196396984159946441650390625	-1.8748011929923263	23.82840610319445	CAMK2B;RPS6KA3;GRIN2A;ACTN2;DLG4;GRIN2B;CAMK2G;GRIN2D;GRIN1
Signaling by EGFR_Homo sapiens_R-HSA-177929	29/355	0.000001033065222246424282078326555012193210814075428061187267303466796875	0.000020134230351945614826379704620507027357234619557857513427734375	0.000073336977989974029318483161876685016977717168629169464111328125	0.00116728023300708663896607664156590544735081493854522705078125	-2.1819204117206246	23.59330001475366	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1;ARHGEF7
Ras activation uopn Ca2+ infux through NMDA receptor_Homo sapiens_R-HSA-442982	8/17	0.0000000113818006648611375638807443884219228191767570024239830672740936279296875	0.000000988147239540216921840107104635375634416050161235034465789794921875	0.00000131452728844962135561062234467843978791279369033873081207275390625	0.00013948595116326537534344465196767259840271435678005218505859375	-1.7052519162169322	23.579258533632686	CAMK2B;GRIN2A;ACTN2;DLG4;GRIN2B;CAMK2G;GRIN2D;GRIN1
Signaling by FGFR1_Homo sapiens_R-HSA-5654736	28/336	0.000001069592755761954601165090485148656540559386485256254673004150390625	0.00002042922163505333493630812535801766216536634601652622222900390625	0.0000711474593127190725605490939642550074495375156402587890625	0.00115162412955333395316037670141895432607270777225494384765625	-2.1679304513279374	23.410492907369118	CAMK2B;SPTBN4;ITGB3;ITPR1;ITPR2;GRIN2A;SYNGAP1;RICTOR;NRTN;FYN;PSMF1;CAMK2G;DUSP4;MAP2K2;ACTN2;INSR;PRKCE;PRKCD;DAB2IP;GRIN2B;GFRA2;GRIN2D;GRIN1;PPP5C;GDNF;DLG4;NF1;TLN1
TRIF-mediated TLR3/TLR4 signaling_Homo sapiens_R-HSA-937061	15/97	0.000000176550420889980473247187126896451392354947529383935034275054931640625	0.0000064848327673050522516168779618705997336292057298123836517333984375	0.000007473412606289595144760072586986865417202352546155452728271484375	0.0003806202626173159938964551951556813946808688342571258544921875	-1.9458722595317293	23.2454766584485	DUSP4;MEF2A;MAP2K4;MEF2C;RIPK2;TICAM1;NFKB2;MAPK10;IKBKB;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;BTRC;MAP2K7
MyD88-independent TLR3/TLR4 cascade_Homo sapiens_R-HSA-166166	15/97	0.000000176550420889980473247187126896451392354947529383935034275054931640625	0.0000064848327673050522516168779618705997336292057298123836517333984375	0.000007473412606289595144760072586986865417202352546155452728271484375	0.0003806202626173159938964551951556813946808688342571258544921875	-1.9370877487722362	23.140536501757623	DUSP4;MEF2A;MAP2K4;MEF2C;RIPK2;TICAM1;NFKB2;MAPK10;IKBKB;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;BTRC;MAP2K7
Toll Like Receptor 4 (TLR4) Cascade_Homo sapiens_R-HSA-166016	17/122	0.000000129453788128584538932690228829613943162257783114910125732421875	0.0000056194712573999202202324788901766083881739177741110324859619140625	0.000006493487319530403577088305266951095973126939497888088226318359375	0.0003806202626173159938964551951556813946808688342571258544921875	-1.9060871874803802	23.043208334651574	DUSP4;MEF2A;MAP2K4;MEF2C;RIPK2;ITGB2;TICAM1;NFKB2;MAPK10;IKBKB;RPS6KA3;MAPKAPK3;TRAF3;RIPK1;CD36;BTRC;MAP2K7
