Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
cytoplasmic vesicle part (GO:0044433)	28/363	0.0000047966678244799885026694065415231449378552497364580631256103515625	0.000110995757273893091922507825319854646295425482094287872314453125	0.0002328116300516980198727357009857996672508306801319122314453125	0.00480035408630405911745153701986055239103734493255615234375	-2.0784198051625835	18.926129363141794	CAMK2B;TRIM72;TMED10;LRP1;ITGB3;ITPR1;SYNGR1;AP1G1;LAMP2;FLOT2;SFN;CD36;CACNG2;CAMK2G;CACNG3;ATP6V0A1;NOS3;ACTN2;SLC30A5;SEMA4C;SYN3;SYN2;DLG4;PICK1;HRG;SEC24C;STX1A;VAMP2
cell body (GO:0044297)	26/315	0.00000308237441339764317016210008748355875241031753830611705780029296875	0.000088977874733411977726561803425653351951041258871555328369140625	0.00014452218256238275571889939641323508112691342830657958984375	0.0032935844762900915762282583187925411039032042026519775390625	-2.006840248564405	18.71804547374109	SPTBN4;LRP1;NCF1;HTR2A;LRP8;UCHL1;MYO6;BOC;APOD;NCDN;TAC1;POLR2M;RRM1;HOMER1;DAB2IP;MYO5A;CIT;HCFC1;CREB3;GRIN3B;PPP5C;GRIN3A;DAB1;ARHGEF7;SHANK2;PAFAH1B1
ionotropic glutamate receptor complex (GO:0008328)	10/49	0.0000014761802200041531925138460490387615209328942000865936279296875	0.00005209343732161055592726206509013309187139384448528289794921875	0.000030977922139047682297506580706425438620499335229396820068359375	0.0013413440286207645689431355862097916542552411556243896484375	-1.8812849568963503	18.554119421753114	GRIN3B;GRIN2A;GRIN3A;DLG4;CACNG2;GRIN2B;CACNG3;SHANK2;GRIN1;GRIN2D
synapse (GO:0045202)	22/243	0.000004024333248328650544634564611978788661872386001050472259521484375	0.00010778482933764154034529669790032357923337258398532867431640625	0.00013979542057948154596368206536993739064200781285762786865234375	0.0032935844762900915762282583187925411039032042026519775390625	-2.001919846962525	18.288285797530975	MPST;SEPT11;UNC13A;NLGN4X;CTBP2;F2R;USH1C;SYN2;SRCIN1;GRIN1;ENAH;GAP43;SEPT7;GRIN3A;GRM7;DLG4;PICK1;TLN2;NOS1;BSN;VAMP2;DLGAP4
N-methyl-D-aspartate selective glutamate receptor complex (GO:0017146)	6/11	0.00000027779688765686007091847858387068104235595455975271761417388916015625	0.00001336511692838004562830685195695679112759535200893878936767578125	0.00001497018904578614336103696558222253543135593645274639129638671875	0.000810261482103175035250630653393955071805976331233978271484375	-1.5355165655101097	17.23289121909849	GRIN3B;GRIN2A;GRIN3A;GRIN2B;GRIN2D;GRIN1
endocytic vesicle membrane (GO:0030666)	13/94	0.000004231736948591007345930360694641336749555193819105625152587890625	0.00010778482933764154034529669790032357923337258398532867431640625	0.000081677851976700069878967180869722142233513295650482177734375	0.002210406869119445512350541349633203935809433460235595703125	-1.873370989393524	17.113943952758806	CAMK2B;LRP1;NOS3;DLG4;LAMP2;PICK1;CD36;HRG;CACNG2;CAMK2G;CACNG3;VAMP2;ATP6V0A1
adherens junction (GO:0005912)	29/405	0.00001359752366318770484365612005728252142944256775081157684326171875	0.0002803679879123940964051608926155267909052781760692596435546875	0.0005679303733544783204523209718672660528682172298431396484375	0.01022861564338858365863504928938709781505167484283447265625	-1.9745698739264494	16.150811784381098	SPTBN4;GRB7;LRP1;ITGB3;TGFB1I1;RND3;RND1;GNA13;RPS18;LPXN;FLOT2;GIT2;YES1;MAP2K2;ACTN2;MCAM;CASK;SCRIB;SRCIN1;RHOA;RHOB;ENAH;TJP1;HCK;FAT1;TLN2;TLN1;ARHGEF7;MYH7
presynaptic membrane (GO:0042734)	9/44	0.000004870483575528796341765243316235256543222931213676929473876953125	0.000110995757273893091922507825319854646295425482094287872314453125	0.00007599027874020925464593201326124471961520612239837646484375	0.0021935860463007067315543974217462164233438670635223388671875	-1.7482720690230864	15.919797943664319	GRM2;GRIN2A;UNC13A;GRM7;PICK1;CASK;SCRIB;ERC2;CNTNAP4
cell cortex part (GO:0044448)	13/105	0.000014546810646778566506538872549203489370484021492302417755126953125	0.000286307682275232697720335206525987814529798924922943115234375	0.0002221114876417521074268568437304338658577762544155120849609375	0.00480035408630405911745153701986055239103734493255615234375	-1.81921001195132	14.841922121269981	TMOD1;SEPT10;SPTBN4;SEPT11;EXOC8;TRPC4;SEPT5;MYH2;SEPT7;STIM1;DLG4;MYZAP;BSN
anchoring junction (GO:0070161)	29/419	0.0000255555260696553552808400755491646805239724926650524139404296875	0.0004811105560069899402843296432052966338233090937137603759765625	0.0009378552368747958452310786725547586684115231037139892578125	0.01561889682949179312954068876706514856778085231781005859375	-1.9418396413701995	14.834515909175371	SPTBN4;GRB7;LRP1;ITGB3;TGFB1I1;RND3;RND1;GNA13;RPS18;LPXN;FLOT2;GIT2;YES1;MAP2K2;ACTN2;MCAM;CASK;SCRIB;SRCIN1;RHOA;RHOB;ENAH;TJP1;HCK;FAT1;TLN2;TLN1;ARHGEF7;MYH7
membrane raft (GO:0045121)	18/200	0.0000323213128852393080637193933934980805133818648755550384521484375	0.000583130353304525781039935328209367071394808590412139892578125	0.000590566723059387046514123742468882483080960810184478759765625	0.01022861564338858365863504928938709781505167484283447265625	-1.847590739627666	13.759192638708871	DCC;NOS3;TRPC4;TRPC1;INSR;F2R;GNAI3;ATP1B1;TNF;LRP8;HCK;MAL;FLOT2;RIPK1;FYN;CD36;NOS1;TDGF1
focal adhesion (GO:0005925)	25/352	0.0000602750879060720781850955807268377384389168582856655120849609375	0.00100381204089727729504566422491507182712666690349578857421875	0.001487687239334537121770996037639633868820965290069580078125	0.023006020522566235364525510931343887932598590850830078125	-1.8721177357133776	12.925008150392102	GRB7;LRP1;ITGB3;TGFB1I1;RND3;GNA13;RPS18;LPXN;FLOT2;GIT2;MAP2K2;YES1;ACTN2;MCAM;CASK;SRCIN1;RHOA;RHOB;ENAH;HCK;FAT1;TLN2;TLN1;ARHGEF7;MYH7
cell-substrate adherens junction (GO:0005924)	25/358	0.0000790465639516489313419478346389723810716532170772552490234375	0.0012223986496808568295857622132416508975438773632049560546875	0.0018461506928606550952121079234302669647149741649627685546875	0.026063392493426144891355278332412126474082469940185546875	-1.8472136871145604	12.389151817742984	GRB7;LRP1;ITGB3;TGFB1I1;RND3;GNA13;RPS18;LPXN;FLOT2;GIT2;YES1;MAP2K2;ACTN2;MCAM;CASK;SRCIN1;RHOA;RHOB;ENAH;HCK;FAT1;TLN2;ARHGEF7;TLN1;MYH7
cell-substrate junction (GO:0030055)	25/362	0.000094312101151695663047401507750322480205795727670192718505859375	0.001408177234437387077836678628273148206062614917755126953125	0.002124245880624063553820946026462479494512081146240234375	0.0278726807972793817758105916482236352749168872833251953125	-1.8457322510978011	12.118079700918203	GRB7;LRP1;ITGB3;TGFB1I1;RND3;GNA13;RPS18;FLOT2;LPXN;GIT2;YES1;MAP2K2;ACTN2;MCAM;CASK;SRCIN1;RHOA;RHOB;ENAH;HCK;FAT1;TLN2;TLN1;ARHGEF7;MYH7
neuronal postsynaptic density (GO:0097481)	6/18	0.00000933672914828436353970771144350493386809830553829669952392578125	0.0002021401860603564792744080147457452767412178218364715576171875	0.00013241382579336487637124142313638230916694737970829010009765625	0.0032935844762900915762282583187925411039032042026519775390625	-1.2618196548633804	10.73373086315038	GRIN2A;HOMER1;DLG4;PICK1;GRIN2B;GRIN1
dendrite (GO:0030425)	18/236	0.000267717517413710291186712542099712663912214338779449462890625	0.003622552657504267414889653764475951902568340301513671875	0.0032852983679614211794117739628973140497691929340362548828125	0.039514838703535982988857000464122393168509006500244140625	-1.7256499240921925	9.699147147662831	NLGN4X;NCF1;LRP1;LRP8;SRCIN1;GRIN2B;GRIN1;GRIN2D;GRIN2A;GRIN3B;GRIN3A;SHARPIN;GRM7;NF1;APOD;NCDN;BSN;CNTNAP4
heterotrimeric G-protein complex (GO:0005834)	7/35	0.000065525014363050239200349234014453259078436531126499176025390625	0.00105082708219262038577823670237876285682432353496551513671875	0.00053982590634840481834400005567431435338221490383148193359375	0.01016280945429823105718991627099967445246875286102294921875	-1.3368708346402958	9.168497782750777	GNAO1;GNA13;GNAZ;GNAQ;GNA11;GNAI3;RGS7
synaptic vesicle membrane (GO:0030672)	6/22	0.0000338958499343171876130691166917330292562837712466716766357421875	0.000587076120862373672382172884454121231101453304290771484375	0.00032948894840479519587062018359802095801569521427154541015625	0.006484941575421651442645565310840538586489856243133544921875	-1.1660329669969	8.675700462362878	SYNGR1;SEMA4C;SYN3;SYN2;STX1A;VAMP2
secretory granule membrane (GO:0030667)	8/54	0.000184343579940322009093345290153820315026678144931793212890625	0.00266069233713864781998292841080910875461995601654052734375	0.00127891184696269136732149629409605040564201772212982177734375	0.020509956656846121958448492250681738369166851043701171875	-1.3718530793536785	8.133948631217914	TMED10;SLC30A5;ITGB3;LAMP2;ITPR1;FLOT2;CD36;VAMP2
transcription elongation factor complex (GO:0008023)	7/43	0.000255488803429661996517718858257239844533614814281463623046875	0.003568601673711085421614175317017725319601595401763916015625	0.00157510275907640946713161866910013486631214618682861328125	0.0235179136096581135884076019237909349612891674041748046875	-1.3960273764138504	7.867425983357275	MMS22L;ELL;EAF1;EAF2;TCEA2;AFF4;ELL2
caveola (GO:0005901)	8/58	0.0003059731281397440609721993798331141078961081802845001220703125	0.0038966577789561521703853852471866048290394246578216552734375	0.0019261629556342647895395003843077574856579303741455078125	0.026063392493426144891355278332412126474082469940185546875	-1.3938159565574975	7.732383679747086	HCK;TRPC4;NOS3;INSR;F2R;FLOT2;ATP1B1;LRP8
plasma membrane raft (GO:0044853)	8/58	0.0003059731281397440609721993798331141078961081802845001220703125	0.0038966577789561521703853852471866048290394246578216552734375	0.0019261629556342647895395003843077574856579303741455078125	0.026063392493426144891355278332412126474082469940185546875	-1.3662882182542049	7.579669805727128	HCK;TRPC4;NOS3;INSR;F2R;FLOT2;ATP1B1;LRP8
lysosomal membrane (GO:0005765)	15/196	0.000817190612152560928553579611133272919687442481517791748046875	0.00931167197531733957516220101524595520459115505218505859375	0.00676441717397070936546032982050746795721352100372314453125	0.0751023752904953212361505165972630493342876434326171875	-1.5298668220252758	7.154401715370543	RNF13;LRP1;SLC11A2;LAPTM5;GNAI3;LRP2;RPTOR;RRAGB;AP1G1;GNAQ;GNA11;LAMP2;MYO6;HRG;ATP6V1D
cell cortex (GO:0005938)	9/83	0.000806661583048649149553510628862795783788897097110748291015625	0.00931167197531733957516220101524595520459115505218505859375	0.004539673041004562738243155450845733867026865482330322265625	0.05312644396635068932965850763139314949512481689453125	-1.4073853747047196	6.581618866435228	RYR1;MAP2K2;GRM7;USP2;MYO6;ITPR2;SEPT5;RHOA;PAFAH1B1
actomyosin (GO:0042641)	8/62	0.00048634170141491849491399701577165615162812173366546630859375	0.005849609908684991373128969627259721164591610431671142578125	0.002807551819912691704050899943467811681330204010009765625	0.034733426800634160935832284167190664447844028472900390625	-1.2758429454005709	6.559593788231556	ENAH;SEPT11;SEPT7;FSCN1;MYO5A;STX1A;MYL12A;MYH7
nucleolus (GO:0005730)	71/1653	0.001130731863867797011569127363372899708338081836700439453125	0.0125540230014040028738708798528023180551826953887939453125	0.06702036412001451115560968219142523594200611114501953125	0.278194134716690744113520850078202784061431884765625	-1.4941472539400213	6.54094951134605	ALAS1;MAML1;HP1BP3;ADAR;NOC2L;AFF4;COIL;SNAPC5;PTBP1;UCHL1;SEPT7;GATAD1;TRIM25;RCC1;KAT7;ZNF687;TEAD1;RBM5;MEF2A;RBM14;RBFOX2;RFC1;NCOA3;SLC30A5;MKL1;CASK;SREBF2;HCFC1;CDC34;ETHE1;SNRPA1;MYH7;RBM22;WDR26;CTBP1;PNKP;WBP4;XPA;ITPR1;WDR62;PDS5B;CCDC106;NOL4;DEDD2;TCOF1;NRIP1;H1FX;MSX1;SUDS3;DEDD;ATP6V0A1;RBM11;CTSA;NFE2;POU2F1;EAF1;MRPL28;RFXANK;ELL2;APTX;USF1;NFKB2;PPP5C;CENPF;KLF5;ID2;TCEA2;TCEA1;NABP1;BAP1;EIF3A
cytoplasmic membrane-bounded vesicle (GO:0016023)	27/492	0.00182878647411545934564625071061527705751359462738037109375	0.0179969214384544072549143578498842543922364711761474609375	0.023332235924444881536299334356954204849898815155029296875	0.1656206254964694146725179280110751278698444366455078125	-1.5583760711593517	6.260860901650222	TMED10;LRP1;NCF1;ITGB3;GNAI3;LRP2;SCFD1;GRIN2A;C14ORF1;AP1G1;MYO6;FLOT2;CD36;SLC30A5;DAB2IP;MYO5A;SYN3;SEPT5;GRIN2B;GRIN1;RABEP1;DLG4;BIN1;TRIM36;PKN1;VAMP2;STX1A
vacuolar membrane (GO:0005774)	15/208	0.00148719626144346180572630711225201594061218202114105224609375	0.0157062434440248532840911366292857564985752105712890625	0.01097205559263720979490397411382218706421554088592529296875	0.103280436339389380950848362772376276552677154541015625	-1.4953085327707527	6.211058527892351	RNF13;LRP1;SLC11A2;LAPTM5;GNAI3;LRP2;RPTOR;AP1G1;RRAGB;GNAQ;GNA11;MYO6;LAMP2;HRG;ATP6V1D
contractile fiber part (GO:0044449)	13/167	0.00152615665984375003562389938593923943699337542057037353515625	0.0157339484217224705175919297062137047760188579559326171875	0.00994112341409482923315632518779239035211503505706787109375	0.0956556986289569255443865358756738714873790740966796875	-1.4456219133761787	6.002127613518736	RYR1;MEF2A;MEF2C;GLRX3;HOMER1;ACTN2;TRPC1;SORBS2;MYL12A;MYH2;BIN1;MYZAP;MYH7
nuclear envelope (GO:0005635)	10/110	0.00166325764077597244676443022370904145645909011363983154296875	0.0167486176385115391462843348335809423588216304779052734375	0.00880264953797662945411683921292933518998324871063232421875	0.086626073862360930544213033499545417726039886474609375	-1.3499513420682587	5.520544413096521	POLR2M;GNAZ;SREBF1;CENPF;RRM1;SEH1L;TPR;CLIC1;PAFAH1B1;CLGN
vacuolar part (GO:0044437)	18/285	0.002352678942584737233068015171966180787421762943267822265625	0.020789999635493695839816297166180447675287723541259765625	0.018635865179023609894404245324039948172867298126220703125	0.1415671863599512747544650892450590617954730987548828125	-1.3743397537121746	5.3232070717858955	CTSA;VAC14;RNF13;LRP1;SLC11A2;LAPTM5;GNAI3;LRP2;RPTOR;AP1G1;RRAGB;GNAQ;GNA11;MYO6;LAMP2;HRG;ATP6V1D;ATP6V0A1
perinuclear region of cytoplasm (GO:0048471)	23/411	0.0030357715132386352274718177568502142094075679779052734375	0.02628978130464658391485244237628648988902568817138671875	0.0287919325117637105171386480151340947486460208892822265625	0.1860732354864729487520236261843820102512836456298828125	-1.4198890290719555	5.166372665527881	NANOS1;MAP2K2;WWC1;PRKCE;USP2;SLC11A2;TWF2;NRBP1;DAB1;RASD1;AP1G1;TOLLIP;STC2;MYO6;FAT1;FLOT2;PICK1;APOD;NOS1;CLIC1;TDGF1;VAMP2;PAFAH1B1
organelle envelope (GO:0031967)	10/123	0.003778979635282096911919058612738808733411133289337158203125	0.029750876037766327275591038414859212934970855712890625	0.0172646448468744793947049487314870930276811122894287109375	0.1359198403399390908674604361294768750667572021484375	-1.1151759569504736	3.9197282918704226	POLR2M;SREBF1;GNAZ;CENPF;RRM1;SEH1L;TPR;CLIC1;PAFAH1B1;CLGN
envelope (GO:0031975)	10/123	0.003778979635282096911919058612738808733411133289337158203125	0.029750876037766327275591038414859212934970855712890625	0.0172646448468744793947049487314870930276811122894287109375	0.1359198403399390908674604361294768750667572021484375	-1.0942653338355501	3.846229611672599	POLR2M;SREBF1;GNAZ;CENPF;RRM1;SEH1L;TPR;CLIC1;PAFAH1B1;CLGN
synaptic vesicle (GO:0008021)	8/86	0.00410070801641681213778323211727183661423623561859130859375	0.031707260198365706804768393567428574897348880767822265625	0.0161852131933404690122824121090161497704684734344482421875	0.13477302524454659593544647577800787985324859619140625	-0.9665211898396123	3.3356672050946776	GRIN2A;DLG4;BIN1;SYN3;SEPT5;GRIN2B;VAMP2;GRIN1
spliceosomal complex (GO:0005681)	11/151	0.005638614235614213161806862473213186603970825672149658203125	0.041381694305439899184140273291632183827459812164306640625	0.025462462400909484372402147300817887298762798309326171875	0.1778265519289323748353126575239002704620361328125	-1.0336921166653037	3.292223246231813	LSM8;SNRPN;WBP4;PPIE;ADAR;RALY;SNRPA1;PTBP2;BCAS2;RBM5;RBM22
nonmotile primary cilium (GO:0031513)	7/67	0.0037318005883075649510571825118177002877928316593170166015625	0.029750876037766327275591038414859212934970855712890625	0.0139842006822600388449284736225308733992278575897216796875	0.12357467133507339662745749819805496372282505035400390625	-0.8574336887819137	3.0137908438341166	ARL3;NPHP1;CETN3;USH1C;MYO5A;SHANK2;PAFAH1B1
axon part (GO:0033267)	10/133	0.00653962999242286256718070802662623464129865169525146484375	0.04494698074157300882180976486779400147497653961181640625	0.0270363971430112488836261519509207573719322681427001953125	0.1801039994295980106731036585188121534883975982666015625	-0.9510214068379654	2.9503267866224245	SPTBN4;SEPT7;DLG4;BIN1;BOC;KCNA2;EPB41L3;DAB2IP;SEPT5;GRIN1
nuclear body (GO:0016604)	13/210	0.010512091695973051208579107651530648581683635711669921875	0.0659671841211062481846738592139445245265960693359375	0.04695712559848343181645446975380764342844486236572265625	0.2479565290749186357022182392029208131134510040283203125	-0.9778953104972369	2.658504109073063	SPTBN4;DAXX;CIITA;MEF2C;ELL;MAML1;SATB1;WBP4;KLHL20;COIL;CREB3;TOLLIP;RBM11
extrinsic component of membrane (GO:0019898)	9/115	0.00749099169027608695337061561758673633448779582977294921875	0.04995358895487510275668086023870273493230342864990234375	0.028384609937946385371798641017448971979320049285888671875	0.1860732354864729487520236261843820102512836456298828125	-0.8600237829436289	2.577199665365307	HCK;NCF1;DLG4;EPB41L3;TPR;MAL;MYZAP;GFRA2;TDGF1
ion channel complex (GO:0034702)	15/258	0.01084266295109094328796839334927426534704864025115966796875	0.06706961511174826251480141081628971733152866363525390625	0.05315484041422853522806946102718939073383808135986328125	0.26354323579400429355956703147967346012592315673828125	-0.9393341575520405	2.5381035950565125	CATSPER1;TRPC4;PDE4D;KCNA2;GRIN2B;GRIN1;GRIN2D;GRIN3B;GRIN2A;GRIN3A;DLG4;CACNG2;CLIC1;CACNG3;SHANK2
transmembrane transporter complex (GO:1902495)	16/286	0.0122323406604124829133439789075055159628391265869140625	0.07202327645674803935360586137903737835586071014404296875	0.061147672602887871706744959965362795628607273101806640625	0.277465793032582563881760506774298846721649169921875	-0.9017028655509343	2.3721691759521852	CATSPER1;TRPC4;PDE4D;KCNA2;ATP1B1;GRIN2B;GRIN1;GRIN2D;GRIN3B;GRIN2A;GRIN3A;DLG4;CACNG2;CLIC1;CACNG3;SHANK2
transporter complex (GO:1990351)	16/291	0.0142183477941042850367647787379610235802829265594482421875	0.07793094423857159502855296295820153318345546722412109375	0.06864434059159517376169645785921602509915828704833984375	0.278194134716690744113520850078202784061431884765625	-0.811893448546271	2.071897013776274	CATSPER1;TRPC4;PDE4D;KCNA2;ATP1B1;GRIN2B;GRIN1;GRIN2D;GRIN3B;GRIN2A;GRIN3A;DLG4;CACNG2;CLIC1;CACNG3;SHANK2
