Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Pathogenic Escherichia coli infection_Homo sapiens_WP2272	3/55	0.0618777550751563321096426761869224719703197479248046875	0.361486192576648102114944549612118862569332122802734375	0.1493780802629818549309703712424379773437976837158203125	0.7398493211904006994217297688010148704051971435546875	-0.788077065518429	0.8018931857295197	ROCK1;ABL1;HCLS1
Integrated Pancreatic Cancer Pathway_Homo sapiens_WP2377	6/192	0.0980243163600163780468932372968993149697780609130859375	0.401545985332726174110717920484603382647037506103515625	0.30713011265795275850365442238398827612400054931640625	0.7809374197419580720946896690293215215206146240234375	-0.8306308970609763	0.7578952226445863	WRN;PCNA;ANXA1;RAP1A;ABL1;ATM
Spinal Cord Injury_Mus musculus_WP2432	4/96	0.07390887498150609802305410767075954936444759368896484375	0.3790422484970308314444764619111083447933197021484375	0.1995646274508400541680686046674964018166065216064453125	0.7398493211904006994217297688010148704051971435546875	-0.7654954297343655	0.7426129391304968	VCAN;ANXA1;PTPRA;COL4A1
Focal Adhesion_Homo sapiens_WP306	6/191	0.09621015097093303658493113061922485940158367156982421875	0.401545985332726174110717920484603382647037506103515625	0.3030605630795559779500081276637502014636993408203125	0.7809374197419580720946896690293215215206146240234375	-0.7739711009954756	0.7061969425709677	RAP1B;RAP1A;ROCK1;COL4A1;ITGA6;PTK2
DNA Damage Response (only ATM dependent)_Homo sapiens_WP710	4/111	0.11077273191068988389407223849048023112118244171142578125	0.411729241180008642686516395770013332366943359375	0.27436105123809195749373657235992141067981719970703125	0.7809374197419580720946896690293215215206146240234375	-0.6154912544801175	0.5461803702555366	ABL1;ATM;PIK3C2A;MAP3K7
Myometrial Relaxation and Contraction Pathways_Homo sapiens_WP289	5/156	0.11539450654182219213605975483005749993026256561279296875	0.411729241180008642686516395770013332366943359375	0.314638233981247683601623066351749002933502197265625	0.7809374197419580720946896690293215215206146240234375	-0.49407015324217723	0.43843258091125187	CALD1;PKIA;MAFF;PDE4B;ITPR2
IL-5 Signaling Pathway_Mus musculus_WP151	3/68	0.101539947757383453019741637035622261464595794677734375	0.40323179708057332870652089695795439183712005615234375	0.2251219290523306659768110193908796645700931549072265625	0.76944659332811526919471134533523581922054290771484375	-0.40533812104988437	0.36814579624319654	LYN;ALOX5;HCLS1
Alpha6-Beta4 Integrin Signaling Pathway_Mus musculus_WP488	3/64	0.08843770517451489399096686838674941100180149078369140625	0.396876612425191066524376992674660868942737579345703125	0.2009691159448316055691208248390466906130313873291015625	0.7398493211904006994217297688010148704051971435546875	-0.3666893515308636	0.3388685741579969	ABL1;ITGA6;PTK2
Kit Receptor Signaling Pathway_Mus musculus_WP407	3/67	0.09819465143507714877113556894983048550784587860107421875	0.401545985332726174110717920484603382647037506103515625	0.2190278974157739144690282273586490191519260406494140625	0.75996043194260953779206602121121250092983245849609375	-0.2971129378450381	0.2710957140836069	LYN;ABL1;CBLB
Spinal Cord Injury_Homo sapiens_WP2431	4/119	0.133204049509767219472422539183753542602062225341796875	0.411729241180008642686516395770013332366943359375	0.316080903571022642228882659765076823532581329345703125	0.7809374197419580720946896690293215215206146240234375	-0.2785975821167	0.2472245209744274	VCAN;ANXA1;PTPRA;COL4A1
Overview of nanoparticle effects_Homo sapiens_WP3287	2/19	0.03836946255546695716542870968623901717364788055419921875	0.325668034345144352670331500121392309665679931640625	0.0835374829667279994449557989355525933206081390380859375	0.7398493211904006994217297688010148704051971435546875	-0.128553804220288	0.14422151970660507	COL4A1;PTK2
Alzheimers Disease_Mus musculus_WP2075	3/73	0.1189232232860819860054135688187670893967151641845703125	0.411729241180008642686516395770013332366943359375	0.256045249764576376971803028936847113072872161865234375	0.7809374197419580720946896690293215215206146240234375	-0.15770820585761097	0.1399485787014198	ADAM17;ITPR2;LPL
MAPK Signaling Pathway_Homo sapiens_WP382	5/168	0.144306959985711358296356365826795808970928192138671875	0.41830751692060630375635810196399688720703125	0.369925917455636632524829110479913651943206787109375	0.7809374197419580720946896690293215215206146240234375	-0.1148920375539857	0.10013282609008456	RAP1B;RAP1A;MAP3K7;MAP4K3;STK3
Mesodermal Commitment Pathway_Homo sapiens_WP2857	3/76	0.129845516219461110107857848561252467334270477294921875	0.411729241180008642686516395770013332366943359375	0.274881210581447599228255285197519697248935699462890625	0.7809374197419580720946896690293215215206146240234375	-0.05660275169608501	0.05022867774939047	SMAD1;TWSG1;SETD2
TNF-alpha NF-kB Signaling Pathway_Mus musculus_WP246	5/179	0.1732559791922730074720249149322626180946826934814453125	0.4549236361054338484422032706788741052150726318359375	0.420764810651048482004199513539788313210010528564453125	0.7809374197419580720946896690293215215206146240234375	0.002113039205807737	-0.0016642839980802787	PAPOLA;REL;TNFAIP3;PTK2;NSMAF
Non-odorant GPCRs_Mus musculus_WP1396	1/256	0.98607060343887786846295284703955985605716705322265625	0.98675542762301116095358111124369315803050994873046875	0.997832730639368836733638090663589537143707275390625	0.99798571963660409611662771567353047430515289306640625	3.609837918937815	-0.04813019982092447	EDNRB
GPCRs, Class A Rhodopsin-like_Homo sapiens_WP455	1/259	0.98675542762301116095358111124369315803050994873046875	0.98675542762301116095358111124369315803050994873046875	0.99798571963660409611662771567353047430515289306640625	0.99798571963660409611662771567353047430515289306640625	3.613361054569573	-0.048177174013605856	EDNRB
TP53 Network_Homo sapiens_WP1742	2/19	0.03836946255546695716542870968623901717364788055419921875	0.325668034345144352670331500121392309665679931640625	0.0835374829667279994449557989355525933206081390380859375	0.7398493211904006994217297688010148704051971435546875	0.05699938725988043	-0.06394628539252452	ABL1;ATM
Statin Pathway_Mus musculus_WP1	2/17	0.0311778943761687014901706760383603977970778942108154296875	0.3245335369155741833679940100410021841526031494140625	0.0700660567214242691047587641151039861142635345458984375	0.7398493211904006994217297688010148704051971435546875	0.06867080815265088	-0.07727982006447161	SOAT1;LPL
Signal Transduction of S1P Receptor_Homo sapiens_WP26	2/25	0.0631416930264887543700069727492518723011016845703125	0.361486192576648102114944549612118862569332122802734375	0.1278589187096396961873523423491860739886760711669921875	0.7398493211904006994217297688010148704051971435546875	0.13821185675569558	-0.14063490865136083	ASAH1;GNAI3
Adipogenesis genes_Mus musculus_WP447	4/128	0.1604444758240122503867297609758679755032062530517578125	0.453602283502454406427517596966936253011226654052734375	0.363610444572341207081223046770901419222354888916015625	0.7809374197419580720946896690293215215206146240234375	0.18927035692552402	-0.14962474553939054	KLF6;LPL;TWIST1;AHR
Adipogenesis_Homo sapiens_WP236	4/130	0.1667578401031087065309321815220755524933338165283203125	0.4549236361054338484422032706788741052150726318359375	0.37418588489455484324963663311791606247425079345703125	0.7809374197419580720946896690293215215206146240234375	0.19010401945895117	-0.1497308127017602	KLF6;LPL;TWIST1;AHR
TGF-beta Signaling Pathway_Homo sapiens_WP366	4/132	0.1731583720535925241534869201132096350193023681640625	0.4549236361054338484422032706788741052150726318359375	0.38474947599880249260451137160998769104480743408203125	0.7809374197419580720946896690293215215206146240234375	0.21586770414971337	-0.17002295306743348	KLF6;ROCK1;MAP3K7;PTK2
GPCRs, Class A Rhodopsin-like_Mus musculus_WP189	1/171	0.94207281654890995259421515584108419716358184814453125	0.95037301757577263838783210303517989814281463623046875	0.98302062542546975176804835427901707589626312255859375	0.99168160009882189154239995332318358123302459716796875	3.5801967394136724	-0.18223459669935993	EDNRB
NRF2 pathway_Homo sapiens_WP2884	1/146	0.912013213571278402724828993086703121662139892578125	0.9241195836629325643940546797239221632480621337890625	0.969068539508299853224571052123792469501495361328125	0.98193228118318887087667690138914622366428375244140625	3.881131249452051	-0.30627480031202187	MAFF
Retinoblastoma (RB) in Cancer_Homo sapiens_WP2446	3/90	0.18488479521679301864622857465292327105998992919921875	0.4549236361054338484422032706788741052150726318359375	0.363809214384791246299499789529363624751567840576171875	0.7809374197419580720946896690293215215206146240234375	0.5283109994670099	-0.41611132439288306	PCNA;ABL1;SMC2
Circadian rythm related genes_Homo sapiens_WP3594	5/200	0.2338383433198534533392631828974117524921894073486328125	0.4739299312730971269758128983085043728351593017578125	0.5153309504235465965393814258277416229248046875	0.7809374197419580720946896690293215215206146240234375	0.6615960943612682	-0.49401102001550207	KDM5A;ZFHX3;CRY1;AHR;OGT
Ectoderm Differentiation_Homo sapiens_WP2858	4/139	0.19619651036961427426064119572401978075504302978515625	0.458459192598384357442142800209694541990756988525390625	0.42152620443189359189517517734202556312084197998046875	0.7809374197419580720946896690293215215206146240234375	0.6355442138639897	-0.4956507593716486	SOCS2;RIT1;STX16;OGT
Regulation of Actin Cytoskeleton_Mus musculus_WP523	4/148	0.2270816820499913235575917269670753739774227142333984375	0.4739299312730971269758128983085043728351593017578125	0.46801335852818237714956239869934506714344024658203125	0.7809374197419580720946896690293215215206146240234375	0.6945706349423038	-0.5186329707280539	GNA13;ROCK1;PIK3C2A;PTK2
Regulation of Actin Cytoskeleton_Homo sapiens_WP51	4/150	0.234109240100952187280114458189927972853183746337890625	0.4739299312730971269758128983085043728351593017578125	0.47817387383783016563398859943845309317111968994140625	0.7809374197419580720946896690293215215206146240234375	0.7947876910050846	-0.5934646248301273	GNA13;ROCK1;PIK3C2A;PTK2
PodNet: protein-protein interactions in the podocyte_Mus musculus_WP2310	7/305	0.23799974714587845969759882791549898684024810791015625	0.4739299312730971269758128983085043728351593017578125	0.58672482474173348609980394030571915209293365478515625	0.78413251877063261385814030290930531919002532958984375	0.8445903185290662	-0.6306520372593483	NOTCH2;SPARC;PALLD;ITGA6;RBPJ;PIK3C2A;PTK2
Alpha 6 Beta 4 signaling pathway_Homo sapiens_WP244	2/33	0.102128577426520761317618735120049677789211273193359375	0.40323179708057332870652089695795439183712005615234375	0.19306009589021921879492538209888152778148651123046875	0.7398493211904006994217297688010148704051971435546875	0.7185545091463942	-0.6526226085734553	ITGA6;PTK2
Wnt Signaling Pathway NetPath_Mus musculus_WP539	1/106	0.82844845730079008649937577501987107098102569580078125	0.843176429875026389737513454747386276721954345703125	0.91967045889029808147796529738116078078746795654296875	0.9360201559372367530187375450623221695423126220703125	3.8693531448624157	-0.6600306020219706	CTBP2
MAPK signaling pathway_Mus musculus_WP493	4/155	0.25189859381975832075539756260695867240428924560546875	0.488854050718005528342047227852162905037403106689453125	0.50324515356150623102138297326746396720409393310546875	0.7809374197419580720946896690293215215206146240234375	0.9636232129228188	-0.6896567488549837	RAP1B;RAP1A;MAP4K3;STK3
Myometrial Relaxation and Contraction Pathways_Mus musculus_WP385	4/151	0.23764278210506206701069231712608598172664642333984375	0.4739299312730971269758128983085043728351593017578125	0.483227028308468919970408705921727232635021209716796875	0.7809374197419580720946896690293215215206146240234375	0.9350842158346622	-0.6982234496273061	PKIA;MAFF;PDE4B;ITPR2
MicroRNAs in cardiomyocyte hypertrophy_Homo sapiens_WP1544	1/101	0.81353366739963217657560790030402131378650665283203125	0.83484465669541030319322771902079693973064422607421875	0.909533469447992626299992480198852717876434326171875	0.9320071641475700108259161424939520657062530517578125	3.9627381099663976	-0.7153123160111506	ROCK1
Toll-like Receptor Signaling Pathway_Homo sapiens_WP75	1/102	0.81661660742258479483979272117721848189830780029296875	0.83484465669541030319322771902079693973064422607421875	0.9116576627469681337601059567532502114772796630859375	0.9320071641475700108259161424939520657062530517578125	4.030430047266018	-0.7275313613029132	MAP3K7
Wnt Signaling Pathway and Pluripotency_Homo sapiens_WP399	3/102	0.2360122528707932210156883456875220872461795806884765625	0.4739299312730971269758128983085043728351593017578125	0.43881966652283133090151068245177157223224639892578125	0.7809374197419580720946896690293215215206146240234375	0.980201311397245	-0.7319121950551739	CTBP2;MAP3K7;CD44
Differentiation of white and brown adipocyte   _Homo sapiens_WP2895	2/25	0.0631416930264887543700069727492518723011016845703125	0.361486192576648102114944549612118862569332122802734375	0.1278589187096396961873523423491860739886760711669921875	0.7398493211904006994217297688010148704051971435546875	0.7707345517727624	-0.7842466328674311	SMAD1;SMAD5
Prostaglandin Synthesis and Regulation_Mus musculus_WP374	2/30	0.0868374832476066227382460738226654939353466033935546875	0.396876612425191066524376992674660868942737579345703125	0.1680353810859434859903416281667887233197689056396484375	0.7398493211904006994217297688010148704051971435546875	0.8744629956307305	-0.8081173539569635	ANXA1;EDNRB
Cell Cycle_Homo sapiens_WP179	3/103	0.2403860212085701386630631759544485248625278472900390625	0.474555162558297938257823034291504882276058197021484375	0.444937793109107471156704605164122767746448516845703125	0.7809374197419580720946896690293215215206146240234375	1.0903492770542915	-0.8127217240674359	PCNA;ABL1;ATM
Statin Pathway_Homo sapiens_WP430	2/31	0.0918535391202407180966105215702555142343044281005859375	0.396876612425191066524376992674660868942737579345703125	0.1763160249588030248357739537823363207280635833740234375	0.7398493211904006994217297688010148704051971435546875	0.8830543280561399	-0.8160568606728296	SOAT1;LPL
IL-7 Signaling Pathway_Mus musculus_WP297	2/43	0.1573860287348668729467959792600595392286777496337890625	0.45051750725355643734104660325101576745510101318359375	0.278746981408009741887354948630672879517078399658203125	0.7809374197419580720946896690293215215206146240234375	1.0833788461845213	-0.8638411593173252	LYN;CBLB
Prostaglandin Synthesis and Regulation_Homo sapiens_WP98	2/30	0.0868374832476066227382460738226654939353466033935546875	0.396876612425191066524376992674660868942737579345703125	0.1680353810859434859903416281667887233197689056396484375	0.7398493211904006994217297688010148704051971435546875	0.9365843929200571	-0.8655255913007871	ANXA1;EDNRB
Gastric Cancer Network 2_Homo sapiens_WP2363	2/31	0.0918535391202407180966105215702555142343044281005859375	0.396876612425191066524376992674660868942737579345703125	0.1763160249588030248357739537823363207280635833740234375	0.7398493211904006994217297688010148704051971435546875	0.9626440873547933	-0.889608132719634	CEBPZ;LBR
Amino Acid metabolism_Mus musculus_WP662	1/92	0.783355453699588810678733352688141167163848876953125	0.80805585088831455298219452743069268763065338134765625	0.8879837021325533985560696237371303141117095947265625	0.917392583138073813842083836789242923259735107421875	4.209011947163775	-0.8970418850787975	HNMT
G13 Signaling Pathway_Mus musculus_WP298	2/35	0.11270109533313808769516839447533129714429378509521484375	0.411729241180008642686516395770013332366943359375	0.210000899027842968802559653340722434222698211669921875	0.7398493211904006994217297688010148704051971435546875	1.0156738126757217	-0.9012981013591285	GNA13;ROCK1
