Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130	3/55	0.0618777550751563321096426761869224719703197479248046875	0.455091279170956486410659636021591722965240478515625	0.09785004524267026937422997434623539447784423828125	0.78054636182937908728263209923170506954193115234375	-0.8556243096985633	0.6735964552802667	ROCK1;ABL1;HCLS1
Fanconi anemia pathway_Homo sapiens_hsa03460	3/53	0.056568975342097947700548132843323401175439357757568359375	0.455091279170956486410659636021591722965240478515625	0.09028626457662571047624311404433683492243289947509765625	0.78054636182937908728263209923170506954193115234375	-0.8152754723991894	0.6418315399179232	MUS81;USP1;REV3L
NOD-like receptor signaling pathway_Homo sapiens_hsa04621	3/57	0.067409427459824033945778865017928183078765869140625	0.455091279170956486410659636021591722965240478515625	0.1056621531647567724387926091367262415587902069091796875	0.791328544907063058388985155033878982067108154296875	-0.7753643583834725	0.6104112253913937	CARD8;TNFAIP3;MAP3K7
cAMP signaling pathway_Homo sapiens_hsa04024	6/199	0.11122670026468205184411175423520035110414028167724609375	0.624346922251930447345102948020212352275848388671875	0.1955359922286168117278037925643729977309703826904296875	0.9113917239164750494495592647581361234188079833984375	-1.1432750885520897	0.5385387014654343	RAP1B;RAP1A;ROCK1;CREB3L2;GNAI3;PDE4B
Epstein-Barr virus infection_Homo sapiens_hsa05169	6/202	0.11714965016581772860870813701694714836776256561279296875	0.624346922251930447345102948020212352275848388671875	0.2044096759961906706326573157639359124004840850830078125	0.9113917239164750494495592647581361234188079833984375	-1.132916221263077	0.5336591663523734	LYN;HLA-B;TNFAIP3;RBPJ;MAP3K7;CD44
MAPK signaling pathway_Homo sapiens_hsa04010	7/255	0.1288881812086039857501162941844086162745952606201171875	0.64808981765904472016615045504295267164707183837890625	0.2315120364734581659416079446600633673369884490966796875	0.9113917239164750494495592647581361234188079833984375	-1.0812370975207966	0.46896062485580836	RAP1B;RAP1A;RPS6KA2;FLNC;MAP3K7;MAP4K3;STK3
Toxoplasmosis_Homo sapiens_hsa05145	4/118	0.1303037728626650626484462236476247198879718780517578125	0.64808981765904472016615045504295267164707183837890625	0.2025191003988083549014476147931418381631374359130859375	0.9113917239164750494495592647581361234188079833984375	-0.9005261741037132	0.39058160164409733	ALOX5;GNAI3;ITGA6;MAP3K7
Chronic myeloid leukemia_Homo sapiens_hsa05220	3/73	0.1189232232860819860054135688187670893967151641845703125	0.624346922251930447345102948020212352275848388671875	0.1757368666987935978962553917881450615823268890380859375	0.9113917239164750494495592647581361234188079833984375	-0.7914991228526691	0.372834949436306	CTBP2;ABL1;CBLB
Regulation of actin cytoskeleton_Homo sapiens_hsa04810	6/214	0.1423617831424885682434222644587862305343151092529296875	0.68543136593840581216596774538629688322544097900390625	0.2412829851987938478696804622813942842185497283935546875	0.9113917239164750494495592647581361234188079833984375	-0.9810826386926242	0.3705616895807701	GNA13;PIKFYVE;ROCK1;ITGA6;PPP1R12B;PTK2
Thyroid hormone synthesis_Homo sapiens_hsa04918	3/71	0.11184220835520834735898887402072432450950145721435546875	0.624346922251930447345102948020212352275848388671875	0.166348354058355962781234893554938025772571563720703125	0.9113917239164750494495592647581361234188079833984375	-0.7623351301547097	0.35909727692478705	CREB3L2;ITPR2;TTF1
Glycosphingolipid biosynthesis - ganglio series_Homo sapiens_hsa00604	2/15	0.024594723347756371201189296016309526748955249786376953125	0.387366892727162792642303656975855119526386260986328125	0.0405730361179968690432673383838846348226070404052734375	0.78054636182937908728263209923170506954193115234375	-0.3679975243924618	0.3490025931726171	HEXB;SLC33A1
Oocyte meiosis_Homo sapiens_hsa04114	4/123	0.145064839352043561948590877364040352404117584228515625	0.68543136593840581216596774538629688322544097900390625	0.2225012774540575943849063378365826793015003204345703125	0.9113917239164750494495592647581361234188079833984375	-0.8504993167428023	0.3212394668602882	SLK;RPS6KA2;ITPR2;ANAPC5
Ras signaling pathway_Homo sapiens_hsa04014	6/227	0.1722293439357784616827728996213409118354320526123046875	0.69258182986940697301037062061368487775325775146484375	0.28328419898794809927977667030063457787036895751953125	0.9113917239164750494495592647581361234188079833984375	-0.8187650410953489	0.30075604718693755	BRAP;RAP1B;RAP1A;REL;ABL1;RALGDS
Axon guidance_Homo sapiens_hsa04360	4/127	0.1573215547730772156942435913151712156832218170166015625	0.69258182986940697301037062061368487775325775146484375	0.23884976037403371496026238673948682844638824462890625	0.9113917239164750494495592647581361234188079833984375	-0.723154806343762	0.26563564654546246	ROCK1;ABL1;GNAI3;PTK2
TGF-beta signaling pathway_Homo sapiens_hsa04350	3/84	0.1605580325460669033343918954415130428969860076904296875	0.69258182986940697301037062061368487775325775146484375	0.2296727514140520509666743009802303276956081390380859375	0.9113917239164750494495592647581361234188079833984375	-0.6018493923834035	0.22107666445179014	SMAD1;ROCK1;SMAD5
Insulin signaling pathway_Homo sapiens_hsa04910	4/139	0.19619651036961427426064119572401978075504302978515625	0.70584339865521916745905173229402862489223480224609375	0.289375364281674485322781720242346636950969696044921875	0.9113917239164750494495592647581361234188079833984375	-0.5919614494133051	0.20621680401451878	SOCS2;CBLB;PHKB;SORBS1
Small cell lung cancer_Homo sapiens_hsa05222	3/86	0.1685562141048444206870016159882652573287487030029296875	0.69258182986940697301037062061368487775325775146484375	0.2398089594756520337437422085713478736579418182373046875	0.9113917239164750494495592647581361234188079833984375	-0.5453123261200118	0.20030896710826923	COL4A1;ITGA6;PTK2
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550	4/142	0.2063466878130514048361732193370698951184749603271484375	0.70584339865521916745905173229402862489223480224609375	0.30225983005298873163013695375411771237850189208984375	0.9113917239164750494495592647581361234188079833984375	-0.5566571206535844	0.19391812163930155	SMAD1;ZFHX3;KAT6A;SMAD5
ECM-receptor interaction_Homo sapiens_hsa04512	3/82	0.15268041821555178305658273529843427240848541259765625	0.69258182986940697301037062061368487775325775146484375	0.2196220785428214805623525762712233699858188629150390625	0.9113917239164750494495592647581361234188079833984375	-0.4972416073497678	0.18265120372424382	COL4A1;ITGA6;CD44
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514	4/142	0.2063466878130514048361732193370698951184749603271484375	0.70584339865521916745905173229402862489223480224609375	0.30225983005298873163013695375411771237850189208984375	0.9113917239164750494495592647581361234188079833984375	-0.5221368435156558	0.181892572961876	VCAN;PTPRC;HLA-B;ITGA6
Viral carcinogenesis_Homo sapiens_hsa05203	5/205	0.249082679332988499165679741054191254079341888427734375	0.70584339865521916745905173229402862489223480224609375	0.370414135841526881431917672671261243522167205810546875	0.9113917239164750494495592647581361234188079833984375	-0.43061375714124245	0.1500094184348676	LYN;CREB3L2;HLA-B;REL;RBPJ
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914	3/98	0.2186687640056753922923604704919853247702121734619140625	0.70584339865521916745905173229402862489223480224609375	0.301869772246866452380942291711107827723026275634765625	0.9113917239164750494495592647581361234188079833984375	-0.4014743075981993	0.1398583449798913	RPS6KA2;GNAI3;ANAPC5
Estrogen signaling pathway_Homo sapiens_hsa04915	3/99	0.22298024759374224235131123350583948194980621337890625	0.70584339865521916745905173229402862489223480224609375	0.3070999110669496712233694779570214450359344482421875	0.9113917239164750494495592647581361234188079833984375	-0.3183040955616925	0.11088501346923836	CREB3L2;GNAI3;ITPR2
Melanogenesis_Homo sapiens_hsa04916	3/100	0.2273085447575335649172956209440599195659160614013671875	0.70584339865521916745905173229402862489223480224609375	0.312333925722592997686888338648714125156402587890625	0.9113917239164750494495592647581361234188079833984375	-0.3000194208462573	0.10451532979135836	EDNRB;CREB3L2;GNAI3
Rap1 signaling pathway_Homo sapiens_hsa04015	5/211	0.2676977946765843885401636725873686373233795166015625	0.70584339865521916745905173229402862489223480224609375	0.393272918900973877942561784948338754475116729736328125	0.9113917239164750494495592647581361234188079833984375	-0.27781530285793155	0.09678026148234609	RAP1B;RAP1A;GNAI3;KRIT1;RALGDS
Oxytocin signaling pathway_Homo sapiens_hsa04921	4/158	0.2627061573195084154264122844324447214603424072265625	0.70584339865521916745905173229402862489223480224609375	0.3717148056971240066559403203427791595458984375	0.9113917239164750494495592647581361234188079833984375	-0.2721982275469689	0.09482348656113523	ROCK1;GNAI3;ITPR2;PPP1R12B
Phosphatidylinositol signaling system_Homo sapiens_hsa04070	3/98	0.2186687640056753922923604704919853247702121734619140625	0.70584339865521916745905173229402862489223480224609375	0.301869772246866452380942291711107827723026275634765625	0.9113917239164750494495592647581361234188079833984375	-0.2697560575652272	0.09397272763250213	PIKFYVE;ITPR2;PIK3C2A
Glucagon signaling pathway_Homo sapiens_hsa04922	3/101	0.231652821699199151783687966599245555698871612548828125	0.70584339865521916745905173229402862489223480224609375	0.317570787893856898431721447195741347968578338623046875	0.9113917239164750494495592647581361234188079833984375	-0.2637695457729452	0.09188725512373798	CREB3L2;ITPR2;PHKB
Pancreatic secretion_Homo sapiens_hsa04972	3/96	0.21009961277816080471581017263815738260746002197265625	0.70584339865521916745905173229402862489223480224609375	0.291425325229311804609011460343026556074619293212890625	0.9113917239164750494495592647581361234188079833984375	-0.23919053881794103	0.08332486602705762	RAP1B;RAP1A;ITPR2
T cell receptor signaling pathway_Homo sapiens_hsa04660	3/104	0.2447733183060314121615164140166598372161388397216796875	0.70584339865521916745905173229402862489223480224609375	0.333288447754908234710313763571321032941341400146484375	0.9113917239164750494495592647581361234188079833984375	-0.22106714545329845	0.07701136662391468	PTPRC;CBLB;MAP3K7
Insulin resistance_Homo sapiens_hsa04931	3/109	0.26688506501014697125384600440156646072864532470703125	0.70584339865521916745905173229402862489223480224609375	0.3594507777154178906897641354589723050594329833984375	0.9113917239164750494495592647581361234188079833984375	-0.11201333862375244	0.0390211773433554	RPS6KA2;CREB3L2;OGT
Cholinergic synapse_Homo sapiens_hsa04725	3/111	0.275797181277634140261767470292397774755954742431640625	0.70584339865521916745905173229402862489223480224609375	0.369882753494600369226219527263310737907886505126953125	0.9113917239164750494495592647581361234188079833984375	-0.06235065317974628	0.021720590825109187	CREB3L2;GNAI3;ITPR2
TNF signaling pathway_Homo sapiens_hsa04668	3/110	0.2713370610407761507332224937272258102893829345703125	0.70584339865521916745905173229402862489223480224609375	0.36466998471903810941086021557566709816455841064453125	0.9113917239164750494495592647581361234188079833984375	-0.0568731753390172	0.01981244634121586	CREB3L2;TNFAIP3;MAP3K7
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141	4/169	0.302988485779972671618764934464707039296627044677734375	0.7281048298523160600126402641762979328632354736328125	0.41935869608026543620127313261036761105060577392578125	0.9113917239164750494495592647581361234188079833984375	0.02390694501646106	-0.007585918558909852	XBP1;SEC24A;SSR2;DERL1
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080	1/277	0.99021408863420490309437127507408149540424346923828125	0.99021408863420490309437127507408149540424346923828125	0.995699975120494240599100521649233996868133544921875	0.995699975120494240599100521649233996868133544921875	2.648431805879146	-0.026044964639398063	EDNRB
Serotonergic synapse_Homo sapiens_hsa04726	3/112	0.28026469153445898729870577881229110062122344970703125	0.70584339865521916745905173229402862489223480224609375	0.375088254940348198029909099204814992845058441162109375	0.9113917239164750494495592647581361234188079833984375	0.10041920583434603	-0.03498222343593295	ALOX5;GNAI3;ITPR2
Calcium signaling pathway_Homo sapiens_hsa04020	4/180	0.34389503362648443651750085336971096694469451904296875	0.74817188012879809466681990670622326433658599853515625	0.4661688718942402775979871876188553869724273681640625	0.9113917239164750494495592647581361234188079833984375	0.1595376541867956	-0.04628546963955499	EDNRB;ERBB4;ITPR2;PHKB
Mismatch repair_Homo sapiens_hsa03430	2/23	0.054394321059833126985605389336342341266572475433349609375	0.455091279170956486410659636021591722965240478515625	0.08115903789126165113199107281616306863725185394287109375	0.78054636182937908728263209923170506954193115234375	0.06678707130165236	-0.05257860719641378	PCNA;MLH3
SNARE interactions in vesicular transport_Homo sapiens_hsa04130	2/34	0.10737957882322272940012197750547784380614757537841796875	0.624346922251930447345102948020212352275848388671875	0.1492969287219577945169390886803739704191684722900390625	0.9113917239164750494495592647581361234188079833984375	0.15269895905144956	-0.07192870722551778	STX16;STX2
Thyroid hormone signaling pathway_Homo sapiens_hsa04919	3/118	0.307185062439130740497006399891688488423824310302734375	0.7281048298523160600126402641762979328632354736328125	0.406124466235069758734965716939768753945827484130859375	0.9113917239164750494495592647581361234188079833984375	0.23147981389992994	-0.0734509162533062	NOTCH2;MED14;MED13L
Herpes simplex infection_Homo sapiens_hsa05168	4/185	0.36255916821903577673680274529033340513706207275390625	0.761374253259975208862897488870657980442047119140625	0.48702291495386862418826012799399904906749725341796875	0.9113917239164750494495592647581361234188079833984375	0.34426081144002474	-0.09385591129609891	HLA-B;SRSF4;HCFC2;MAP3K7
Huntington's disease_Homo sapiens_hsa05016	1/193	0.95991881431058778684217713816906325519084930419921875	0.965024765450537724831292507587932050228118896484375	0.97716574168724512627903777683968655765056610107421875	0.98236343180260288221461451030336320400238037109375	2.73589717859615	-0.09740208250836319	CREB3L2
Cocaine addiction_Homo sapiens_hsa05030	2/49	0.1926987183684484572498973875553929246962070465087890625	0.70584339865521916745905173229402862489223480224609375	0.253249771867686934712082802434451878070831298828125	0.9113917239164750494495592647581361234188079833984375	0.28874796140781106	-0.10058878297943444	CREB3L2;GNAI3
DNA replication_Homo sapiens_hsa03030	2/36	0.118089404203810033333610363115440122783184051513671875	0.624346922251930447345102948020212352275848388671875	0.16267666433234584388856092118658125400543212890625	0.9113917239164750494495592647581361234188079833984375	0.2386873155129291	-0.11243344514345781	RNASEH1;PCNA
Measles_Homo sapiens_hsa05162	3/136	0.387967983385331505186144340768805705010890960693359375	0.78034272899763068576106661566882394254207611083984375	0.49598984440461146849798979019396938383579254150390625	0.9113917239164750494495592647581361234188079833984375	0.46260302956398774	-0.11473575619459939	TNFAIP3;CBLB;MAP3K7
Dopaminergic synapse_Homo sapiens_hsa04728	3/129	0.356679678655587917290858968044631183147430419921875	0.761374253259975208862897488870657980442047119140625	0.461751661436050009346132583232247270643711090087890625	0.9113917239164750494495592647581361234188079833984375	0.42869856356002767	-0.11687619681703057	CREB3L2;GNAI3;ITPR2
Arginine and proline metabolism_Homo sapiens_hsa00330	2/50	0.198684676065810250644716461465577594935894012451171875	0.70584339865521916745905173229402862489223480224609375	0.260341890827655131346318739815615117549896240234375	0.9113917239164750494495592647581361234188079833984375	0.3535170266202693	-0.12315185636936334	AMD1;SAT1
Apoptosis_Homo sapiens_hsa04210	3/140	0.405688682138700851265156188674154691398143768310546875	0.781826852538251682034342593397013843059539794921875	0.5150697342941568113161565634072758257389068603515625	0.9113917239164750494495592647581361234188079833984375	0.5062574030644538	-0.12460107399878016	ITPR2;CTSH;ATM
HTLV-I infection_Homo sapiens_hsa05166	5/258	0.419415076860126634361591868582763709127902984619140625	0.781826852538251682034342593397013843059539794921875	0.56541303128171238601140657920041121542453765869140625	0.9113917239164750494495592647581361234188079833984375	0.5300175082570271	-0.1304489581134579	XBP1;PCNA;HLA-B;ATM;ANAPC5
Ether lipid metabolism_Homo sapiens_hsa00565	2/45	0.1690246114256903353645355991830001585185527801513671875	0.69258182986940697301037062061368487775325775146484375	0.2249624543918335717318512934070895425975322723388671875	0.9113917239164750494495592647581361234188079833984375	0.3832706481379356	-0.14078637869361263	ENPP2;CHPT1
Cysteine and methionine metabolism_Homo sapiens_hsa00270	2/45	0.1690246114256903353645355991830001585185527801513671875	0.69258182986940697301037062061368487775325775146484375	0.2249624543918335717318512934070895425975322723388671875	0.9113917239164750494495592647581361234188079833984375	0.4677870560440184	-0.1718316963225466	AHCYL1;AMD1
Hippo signaling pathway_Homo sapiens_hsa04390	3/153	0.462092225316662830181257959338836371898651123046875	0.80866139430415995281720142884296365082263946533203125	0.57431968944086886352806686772964894771575927734375	0.9113917239164750494495592647581361234188079833984375	0.8373759993448711	-0.17783772617710208	SMAD1;STK3;SAV1
MicroRNAs in cancer_Homo sapiens_hsa05206	5/297	0.5417129036698147270811887210584245622158050537109375	0.82424020254628371784377804942778311669826507568359375	0.687630801818162940008960504201240837574005126953125	0.9113917239164750494495592647581361234188079833984375	0.9903286798098431	-0.1914238823719488	NOTCH2;ROCK1;ABL1;ATM;CD44
Glycerolipid metabolism_Homo sapiens_hsa00561	2/59	0.253284361190058204815755971139878965914249420166015625	0.70584339865521916745905173229402862489223480224609375	0.32398490136244528780906648535165004432201385498046875	0.9113917239164750494495592647581361234188079833984375	0.5957779922303255	-0.2075463420492853	AKR1B1;LPL
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932	1/151	0.91906639331554662586398762869066558778285980224609375	0.92889598040983056836950026990962214767932891845703125	0.94778039477678610591482311065192334353923797607421875	0.95791708349097637320568310315138660371303558349609375	2.8418470874373405	-0.20961042345979655	XBP1
Alzheimer's disease_Homo sapiens_hsa05010	3/168	0.52411597180374858151452599486219696700572967529296875	0.82424020254628371784377804942778311669826507568359375	0.636885930216471773945841050590388476848602294921875	0.9113917239164750494495592647581361234188079833984375	1.1368041427047857	-0.21973660556296262	ADAM17;LPL;ITPR2
Parkinson's disease_Homo sapiens_hsa05012	1/142	0.905932051924081438443181468755938112735748291015625	0.92054385921317949392772561623132787644863128662109375	0.9376937596076710956793931472930125892162322998046875	0.9528178525045689628569789419998414814472198486328125	2.656364952261389	-0.21992213396810445	GNAI3
Viral myocarditis_Homo sapiens_hsa05416	2/59	0.253284361190058204815755971139878965914249420166015625	0.70584339865521916745905173229402862489223480224609375	0.32398490136244528780906648535165004432201385498046875	0.9113917239164750494495592647581361234188079833984375	0.6654757900009952	-0.2318263979842837	HLA-B;ABL1
Ribosome_Homo sapiens_hsa03010	1/137	0.897738148871150887231351589434780180454254150390625	0.91714870344133803126140946915256790816783905029296875	0.93127756679638207248927983528119511902332305908203125	0.95141329797035789628267821171903051435947418212890625	2.714075112193747	-0.23472856896761957	RSL24D1
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666	2/93	0.453970426366227808312459046646836213767528533935546875	0.80866139430415995281720142884296365082263946533203125	0.5434243167310481847920300424448214471340179443359375	0.9113917239164750494495592647581361234188079833984375	1.1196624741005614	-0.23778831568573056	LYN;PTPRC
Aldosterone synthesis and secretion_Homo sapiens_hsa04925	2/81	0.385823522227283444152590163866989314556121826171875	0.78034272899763068576106661566882394254207611083984375	0.471351761953342773825426093026180751621723175048828125	0.9113917239164750494495592647581361234188079833984375	0.963058893501629	-0.23885985033429066	CREB3L2;ITPR2
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650	1/135	0.89426473362214065065955992395174689590930938720703125	0.91714870344133803126140946915256790816783905029296875	0.92853115984419887229961432240088470280170440673828125	0.95141329797035789628267821171903051435947418212890625	2.805687337406505	-0.24265171244567485	HLA-B
Osteoclast differentiation_Homo sapiens_hsa04380	1/132	0.8888328624047725501355898813926614820957183837890625	0.91714870344133803126140946915256790816783905029296875	0.9242059955935157944395541562698781490325927734375	0.95141329797035789628267821171903051435947418212890625	2.8205064164740707	-0.24393335023356055	MAP3K7
Morphine addiction_Homo sapiens_hsa05032	2/91	0.442903681640269553110300648768316023051738739013671875	0.804892267596259092243826671619899570941925048828125	0.53188928585464123610648812245926819741725921630859375	0.9113917239164750494495592647581361234188079833984375	1.1250106829183761	-0.24418001323518101	PDE4B;GNAI3
