Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
heart development (GO:0007507)	9/167	0.001826785765788682507071438720913647557608783245086669921875	0.131127328341463122995946832816116511821746826171875	0.006500712743332079553149061013073151116259396076202392578125	0.437570423207911896046340416432940401136875152587890625	-2.2092760421061532	4.488335284195024	VCAN;SPARC;PCNA;ERBB4;NCOA6;RPS6KA2;ASXL2;ATM;PCSK5
neurotrophin signaling pathway (GO:0038179)	12/278	0.0022963477277016179460555900249119076761417090892791748046875	0.1471798683150153108645241673002601601183414459228515625	0.00957743919150269053253143880510833696462213993072509765625	0.48719647025802992335030694448505528271198272705078125	-2.3246258503109085	4.4542152342642725	RAP1B;AKAP13;RIT1;ADAM17;RAP1A;AGO3;ERBB4;AGO4;RPS6KA2;ITPR2;PCSK5;RALGDS
blood coagulation (GO:0007596)	17/472	0.0022283424828076774278085014913131089997477829456329345703125	0.14622171149090379405066641993471421301364898681640625	0.012248415513947043253839552789941080845892429351806640625	0.48719647025802992335030694448505528271198272705078125	-2.28098621253587	4.385495344032294	LYN;SPARC;GNAI3;RAB27A;JMJD1C;ITPR2;PTK2;PHF21A;RAP1B;GNA13;RAP1A;PSAP;MAFF;ABL1;ITGA6;SH2B3;CD44
coagulation (GO:0050817)	17/472	0.0022283424828076774278085014913131089997477829456329345703125	0.14622171149090379405066641993471421301364898681640625	0.012248415513947043253839552789941080845892429351806640625	0.48719647025802992335030694448505528271198272705078125	-2.278388790875128	4.380501460010957	LYN;SPARC;GNAI3;JMJD1C;RAB27A;ITPR2;PTK2;PHF21A;RAP1B;GNA13;RAP1A;PSAP;MAFF;ABL1;ITGA6;SH2B3;CD44
regulation of osteoblast differentiation (GO:0045667)	7/106	0.0018555754010584402970140960320577505626715719699859619140625	0.131127328341463122995946832816116511821746826171875	0.00575510906534219303376520571191576891578733921051025390625	0.437570423207911896046340416432940401136875152587890625	-2.1236498963267314	4.314378366169956	SMAD1;TWSG1;NBR1;SUCO;TWIST1;SMAD5;PTK2
hemostasis (GO:0007599)	17/478	0.0025383488897696023477157378778201746172271668910980224609375	0.1488444583022345557576926466936129145324230194091796875	0.0136729849949735714209619885650681680999696254730224609375	0.48719647025802992335030694448505528271198272705078125	-2.264928471886346	4.314356750927924	LYN;SPARC;GNAI3;RAB27A;JMJD1C;ITPR2;PTK2;PHF21A;RAP1B;GNA13;RAP1A;PSAP;MAFF;ABL1;ITGA6;SH2B3;CD44
regulation of mRNA 3'-end processing (GO:0031440)	3/18	0.00299633504325636131071508572176753659732639789581298828125	0.1588057572925871407942821633696439675986766815185546875	0.006985884840764921589750802155549536109901964664459228515625	0.437570423207911896046340416432940401136875152587890625	-2.342432279516051	4.310247506477659	AHCYL1;CNOT1;PABPC1
negative regulation of multi-organism process (GO:0043901)	8/133	0.00162938243405788356875374400800637886277399957180023193359375	0.129077256466385625888193544597015716135501861572265625	0.005495797303507952459578067561096759163774549961090087890625	0.43275478195622618660109992561046965420246124267578125	-2.0985460997041603	4.296446115456323	PLSCR1;IFITM2;PRDX4;IFI16;TRIM5;TNFAIP3;TRIM38;TARDBP
regulation of synaptic vesicle exocytosis (GO:2000300)	3/18	0.00299633504325636131071508572176753659732639789581298828125	0.1588057572925871407942821633696439675986766815185546875	0.006985884840764921589750802155549536109901964664459228515625	0.437570423207911896046340416432940401136875152587890625	-2.317012892592515	4.263473966827669	RAP1B;UNC13B;RAP1A
regulation of establishment or maintenance of cell polarity (GO:0032878)	3/18	0.00299633504325636131071508572176753659732639789581298828125	0.1588057572925871407942821633696439675986766815185546875	0.006985884840764921589750802155549536109901964664459228515625	0.437570423207911896046340416432940401136875152587890625	-2.3043888379043564	4.240244778638495	RAP1B;ROCK1;KRIT1
platelet activation (GO:0030168)	10/205	0.00217651159523325928024650721681609866209328174591064453125	0.14622171149090379405066641993471421301364898681640625	0.008088730455187265189209711024886928498744964599609375	0.474309385840342601081687234909622929990291595458984375	-2.1588258500084585	4.150626015079331	LYN;RAP1B;GNA13;PLSCR1;RAP1A;SPARC;PSAP;GNAI3;ITPR2;PTK2
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	3/19	0.0035151665484918080857579258946543632191605865955352783203125	0.1722108116818361345234933423853362910449504852294921875	0.007976886592404565379244019140969612635672092437744140625	0.474309385840342601081687234909622929990291595458984375	-2.3458507379349336	4.126435671929132	TRIM5;TNFAIP3;SASH1
GTP catabolic process (GO:0006184)	11/243	0.0023962723439131688486780635827244623214937746524810791015625	0.1488444583022345557576926466936129145324230194091796875	0.00936153898730881194045760906874420470558106899261474609375	0.48719647025802992335030694448505528271198272705078125	-2.162881987970334	4.119973156807255	RAP1B;EEF1A1;GNA13;RIT1;RAP1A;GCH1;GNAI3;MFN1;RAB27A;RND3;GSPT1
negative regulation of mRNA processing (GO:0050686)	3/17	0.0025275026305364330092562141771850292570888996124267578125	0.1488444583022345557576926466936129145324230194091796875	0.00607208202167189466103014439113394473679363727569580078125	0.437570423207911896046340416432940401136875152587890625	-2.1603772350877546	4.1152019697068685	HNRNPA2B1;SRSF4;SRSF10
guanosine-containing compound catabolic process (GO:1901069)	11/246	0.0026341907587072717171483571263479461777023971080780029296875	0.15124645272910919313602562397136352956295013427734375	0.01016607913016329654831704232265110476873815059661865234375	0.48719647025802992335030694448505528271198272705078125	-2.1567724111034043	4.073807998441558	RAP1B;EEF1A1;GNA13;RIT1;RAP1A;GCH1;GNAI3;MFN1;RAB27A;RND3;GSPT1
regulation of DNA-templated transcription, initiation (GO:2000142)	3/17	0.0025275026305364330092562141771850292570888996124267578125	0.1488444583022345557576926466936129145324230194091796875	0.00607208202167189466103014439113394473679363727569580078125	0.437570423207911896046340416432940401136875152587890625	-2.1319282117801794	4.061010750298461	ATF7IP;BCLAF1;AHR
regulation of angiogenesis (GO:0045765)	9/179	0.0029205730341497980993847871644675251445733010768890380859375	0.1588057572925871407942821633696439675986766815185546875	0.0098192658409290319021511805885893409140408039093017578125	0.48719647025802992335030694448505528271198272705078125	-2.179252883150478	4.009985427422571	SPARC;BTG1;ROCK1;KRIT1;CTSH;TNFAIP3;TWIST1;HIPK1;SASH1
negative regulation of RNA splicing (GO:0033119)	3/19	0.0035151665484918080857579258946543632191605865955352783203125	0.1722108116818361345234933423853362910449504852294921875	0.007976886592404565379244019140969612635672092437744140625	0.474309385840342601081687234909622929990291595458984375	-2.2628370150280697	3.9804115528651574	HNRNPA2B1;SRSF4;SRSF10
GTP metabolic process (GO:0046039)	11/258	0.0037838772567476363327398924951694425544701516628265380859375	0.1738060953266080954637828881459427066147327423095703125	0.01392737048899806741319995495587136247195303440093994140625	0.48719647025802992335030694448505528271198272705078125	-2.160713756146607	3.7808493322268193	RAP1B;EEF1A1;GNA13;RIT1;RAP1A;GCH1;GNAI3;MFN1;RAB27A;RND3;GSPT1
embryonic organ development (GO:0048568)	7/119	0.003561689501402271092189710799402746488340198993682861328125	0.1722108116818361345234933423853362910449504852294921875	0.0102369011836708038998278169628974865190684795379638671875	0.48719647025802992335030694448505528271198272705078125	-2.1153738057555613	3.7210184733315064	NCOA6;KAT6A;RBBP6;RBPJ;PCSK5;SH2B3;STK3
peptidyl-tyrosine phosphorylation (GO:0018108)	8/152	0.0037317904045576747069923317923212380264885723590850830078125	0.1738060953266080954637828881459427066147327423095703125	0.0114101835740256125906189055285722133703529834747314453125	0.48719647025802992335030694448505528271198272705078125	-2.096374390199242	3.6682673448691725	LYN;EFEMP1;ERBB4;ABI1;ABL1;NEK1;CLK4;PTK2
Ras protein signal transduction (GO:0007265)	8/148	0.0031723659391110548867731555588989067473448812961578369140625	0.164963028833774838499692805271479301154613494873046875	0.00988927449600133894047626625933844479732215404510498046875	0.48719647025802992335030694448505528271198272705078125	-2.030549831774678	3.659119628157089	RAP1B;EPS8;BRAP;GNA13;RIT1;RAP1A;ROCK1;RALGDS
epithelial cell differentiation (GO:0030855)	12/303	0.0045891821226085142970685382124429452233016490936279296875	0.2007585068239534364931131449338863603770732879638671875	0.017423291553062825176567685048212297260761260986328125	0.48719647025802992335030694448505528271198272705078125	-2.2457064430458673	3.6058242809609133	CLIC4;PCNA;ANXA1;EDNRB;ERBB4;COL4A1;AKR1C1;PSAP;RAB27A;TPP1;RBPJ;SAV1
peptidyl-tyrosine modification (GO:0018212)	8/154	0.004038662802128556439384965415229089558124542236328125	0.1824681095519065932020197351448587141931056976318359375	0.01223232572246911280255954324047706904821097850799560546875	0.48719647025802992335030694448505528271198272705078125	-2.091606997959379	3.5581997070961844	LYN;EFEMP1;ERBB4;ABI1;ABL1;NEK1;CLK4;PTK2
embryonic hemopoiesis (GO:0035162)	3/24	0.00691048808024437473396250908308502403087913990020751953125	0.2333140494939749398639605715288780629634857177734375	0.0141332662388554373966709221122073358856141567230224609375	0.48719647025802992335030694448505528271198272705078125	-2.3317060761247945	3.393494794648529	KAT6A;SH2B3;STK3
regulation of synaptic vesicle transport (GO:1902803)	3/23	0.00612029910405808598439225676202113390900194644927978515625	0.2333140494939749398639605715288780629634857177734375	0.01273846905520080279028416470055162790231406688690185546875	0.48719647025802992335030694448505528271198272705078125	-2.326969818278947	3.3866017876308057	RAP1B;UNC13B;RAP1A
negative regulation of organ growth (GO:0046621)	3/23	0.00612029910405808598439225676202113390900194644927978515625	0.2333140494939749398639605715288780629634857177734375	0.01273846905520080279028416470055162790231406688690185546875	0.48719647025802992335030694448505528271198272705078125	-2.3073067182874762	3.357984704135185	PTK2;SAV1;STK3
telomere maintenance (GO:0000723)	5/62	0.003513323962167767822162289803600287996232509613037109375	0.1722108116818361345234933423853362910449504852294921875	0.00880906795360915893799980125322690582834184169769287109375	0.48719647025802992335030694448505528271198272705078125	-1.8775632837775529	3.3027012269776344	WRN;PCNA;POT1;ATM;SMC5
neurotrophin TRK receptor signaling pathway (GO:0048011)	11/274	0.005905720963883628014945426087933810777030885219573974609375	0.2333140494939749398639605715288780629634857177734375	0.0204743891490263806021143722091437666676938533782958984375	0.48719647025802992335030694448505528271198272705078125	-2.2605213719965884	3.2898947202690283	AKAP13;RIT1;ADAM17;RAP1A;AGO3;AGO4;ERBB4;RPS6KA2;ITPR2;PCSK5;RALGDS
regulation of protein complex assembly (GO:0043254)	10/244	0.007384291180992230176072244063334437669254839420318603515625	0.234970034642504821409403348297928459942340850830078125	0.0234600036651893030514859361801427439786493778228759765625	0.48719647025802992335030694448505528271198272705078125	-2.266316514887771	3.2823000557524793	ATF7IP;SH3GLB1;UNC13B;EPS8;TENM1;BCLAF1;ICE1;HCLS1;AHR;MAP3K7
DNA repair (GO:0006281)	14/403	0.007195825183957863142858446536820338224060833454132080078125	0.2333140494939749398639605715288780629634857177734375	0.028392120599461077856684454445712617598474025726318359375	0.50994271176500827191802045490476302802562713623046875	-2.2519737512785447	3.277454770521366	MUS81;SETD2;PCNA;NCOA6;USP3;SMC5;MLH3;ZFYVE26;WRN;REV3L;USP1;ABL1;CRY1;ATM
telomere organization (GO:0032200)	5/63	0.00376578735343223273968060738070562365464866161346435546875	0.1738060953266080954637828881459427066147327423095703125	0.009364519331932448509281385895519633777439594268798828125	0.48719647025802992335030694448505528271198272705078125	-1.8725920461743641	3.2766896434898305	WRN;PCNA;POT1;ATM;SMC5
regulation of viral entry into host cell (GO:0046596)	3/22	0.005386853281158021818086911736145339091308414936065673828125	0.22158459168464939015308345915400423109531402587890625	0.011426282487859061587354148059603176079690456390380859375	0.48719647025802992335030694448505528271198272705078125	-2.168228600148488	3.2674139507117257	IFITM2;TRIM5;TRIM38
DNA recombination (GO:0006310)	9/196	0.00528982453265271039544170861290695029310882091522216796875	0.22158459168464939015308345915400423109531402587890625	0.0165262808147358664090376123567693866789340972900390625	0.48719647025802992335030694448505528271198272705078125	-2.1545477710062624	3.246797613489004	MUS81;WRN;ZFYVE26;PCNA;NCOA6;ATM;SMC5;RBPJ;MLH3
guanosine-containing compound metabolic process (GO:1901068)	11/269	0.005161155333169360759359989287986536510288715362548828125	0.22158459168464939015308345915400423109531402587890625	0.018224065267218127195381072169766412116587162017822265625	0.48719647025802992335030694448505528271198272705078125	-2.149366977499421	3.2389904122654567	RAP1B;EEF1A1;GNA13;RIT1;RAP1A;GCH1;GNAI3;MFN1;RAB27A;RND3;GSPT1
extracellular matrix organization (GO:0030198)	13/359	0.006780479135731474517323480455388562404550611972808837890625	0.2333140494939749398639605715288780629634857177734375	0.0256716641128399737648013712032479816116392612457275390625	0.50424193228444791348152875798405148088932037353515625	-2.202632344674579	3.205644773461414	SPARC;PLOD2;PTK2;VCAN;ADAM17;EFEMP1;PRDX4;COL4A1;CRISPLD2;PXDN;TIMP2;ITGA6;CD44
extracellular structure organization (GO:0043062)	13/360	0.006933516180628282975229037532471920712850987911224365234375	0.2333140494939749398639605715288780629634857177734375	0.0261634964864571988030217397636079112999141216278076171875	0.50424193228444791348152875798405148088932037353515625	-2.1997784815922663	3.2014913470867814	SPARC;PLOD2;PTK2;VCAN;ADAM17;PRDX4;EFEMP1;COL4A1;CRISPLD2;PXDN;TIMP2;ITGA6;CD44
negative regulation of ossification (GO:0030279)	5/65	0.004309267043958947031312423092686003656126558780670166015625	0.191553870534691250693271058480604551732540130615234375	0.010546876123839553363037424560388899408280849456787109375	0.48719647025802992335030694448505528271198272705078125	-1.913636830517287	3.1624498210745307	TWSG1;CHSY1;NBR1;TWIST1;RBPJ
