Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
glycosaminoglycan binding (GO:0005539)	5/190	0.004505927690016267063433108575054575339891016483306884765625	0.0872218859996005957402331887351465411484241485595703125	0.01087850660958565411629006547400422277860343456268310546875	0.2099382346104899654815056919687776826322078704833984375	-2.2065399382741315	5.382412856703494	ADAMTS1;RPL22;BGN;NAV2;DCN
phosphatidylinositol-3-phosphate binding (GO:0032266)	2/22	0.006788926971288575425156341935917225782759487628936767578125	0.10822348289524728881527693147290847264230251312255859375	0.011620197487665497038111794836368062533438205718994140625	0.2099382346104899654815056919687776826322078704833984375	-2.298589840013809	5.111045307800065	ZFYVE26;SNX27
RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity (GO:0000982)	5/204	0.00606542476751414059987776994375963113270699977874755859375	0.10273313199977075760305211815648362971842288970947265625	0.01433860509462040085104650444236540351994335651397705078125	0.2158756655912293653809541638111113570630550384521484375	-2.2141261485145174	5.038511084598844	AR;ZBTB20;TCF4;RBPJ;ETV6
RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001228)	5/202	0.00582228190314492723145267660811441601254045963287353515625	0.10273313199977075760305211815648362971842288970947265625	0.013804173298779594258878233858922612853348255157470703125	0.2158756655912293653809541638111113570630550384521484375	-2.1704745005117148	4.939176494981768	AR;TCF4;RBPJ;TARDBP;ETV6
RNA helicase activity (GO:0003724)	2/29	0.011629392529972353009792840339287067763507366180419921875	0.1348953566722357055862602237539249472320079803466796875	0.01898127271339056232335451568360440433025360107421875	0.256661565778556977068802780195255763828754425048828125	-2.3203296296390623	4.648214106088341	DDX17;G3BP1
protease binding (GO:0002020)	3/77	0.0094870280806103428339337568786504562012851238250732421875	0.1341115367882505238217305532089085318148136138916015625	0.0174897764940900833641190814660149044357240200042724609375	0.2494594436788638291968567273215739987790584564208984375	-2.140879136776576	4.301204866046065	CST3;TNFAIP3;SRI
helicase activity (GO:0004386)	4/150	0.01041345634391986456346312905907325330190360546112060546875	0.1341115367882505238217305532089085318148136138916015625	0.0213296036579805926847175356897423625923693180084228515625	0.256661565778556977068802780195255763828754425048828125	-2.1021017234274915	4.22329780621975	DDX17;G3BP1;NAV2;SKIV2L2
structure-specific DNA binding (GO:0043566)	5/241	0.01194645225141570919757949553741127601824700832366943359375	0.1348953566722357055862602237539249472320079803466796875	0.026853341301564935539314404877586639486253261566162109375	0.29109021970896387099259072783752344548702239990234375	-2.1027849086054173	4.2124163521412274	IFI16;RBMS1;TARDBP;ZNF148;FOSL2
acid-amino acid ligase activity (GO:0016881)	3/81	0.010887283429304471515930430314256227575242519378662109375	0.1341115367882505238217305532089085318148136138916015625	0.019892639599132844185902513345354236662387847900390625	0.256661565778556977068802780195255763828754425048828125	-2.0612910345560436	4.141305726169469	UBE2W;ARIH1;UBE2L3
RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001077)	4/151	0.01065123349676389517826091690722023486159741878509521484375	0.1341115367882505238217305532089085318148136138916015625	0.0217830849184753143343851178315162542276084423065185546875	0.256661565778556977068802780195255763828754425048828125	-2.039752831073506	4.098033677769545	AR;TCF4;RBPJ;ETV6
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	4/167	0.01494195120690898666293566776630541426129639148712158203125	0.155741106810474427835089272775803692638874053955078125	0.0298501613352687954205944009800077765248715877532958984375	0.311130527763763209403435894273570738732814788818359375	-2.032000666079111	3.7786276098705627	AR;TCF4;RBPJ;ETV6
alcohol binding (GO:0043178)	3/89	0.014029348627432609852849765275095705874264240264892578125	0.1520781391213694988540083841144223697483539581298828125	0.0252186741959731820783563449595021666027605533599853515625	0.28476086279619716723487954368465580046176910400390625	-1.9607388007727713	3.6927786298632768	OSBPL8;SOAT1;OSBPL3
core promoter proximal region sequence-specific DNA binding (GO:0000987)	4/176	0.017773480604121864867561697565179201774299144744873046875	0.178393083100630567283673144629574380815029144287109375	0.035071233987514431607035447768794256262481212615966796875	0.32200377897971843577096251465263776481151580810546875	-2.0605329855149375	3.55187635499668	AR;TCF4;RBPJ;ETV6
core promoter proximal region DNA binding (GO:0001159)	4/178	0.0184450098746892117429485580260006827302277088165283203125	0.1785213455728848763737204308199579827487468719482421875	0.036299176510039866949686171437861048616468906402587890625	0.32200377897971843577096251465263776481151580810546875	-2.0611083113320094	3.551386702481929	AR;TCF4;RBPJ;ETV6
ubiquitin protein ligase binding (GO:0031625)	4/182	0.019834966607135483263046893398495740257203578948974609375	0.179175865017790536537489742840989492833614349365234375	0.038829232434614967262032081407596706412732601165771484375	0.32200377897971843577096251465263776481151580810546875	-2.0421098411831635	3.5111780719300616	UBE2W;PRKAR2A;ARIH1;UBE2L3
small conjugating protein ligase binding (GO:0044389)	4/182	0.019834966607135483263046893398495740257203578948974609375	0.179175865017790536537489742840989492833614349365234375	0.038829232434614967262032081407596706412732601165771484375	0.32200377897971843577096251465263776481151580810546875	-2.02918437682854	3.488954190483423	UBE2W;PRKAR2A;ARIH1;UBE2L3
phospholipid binding (GO:0005543)	5/296	0.026440570378027251907671058006599196232855319976806640625	0.204725559212725283231293360586278140544891357421875	0.055656468951339792272658968386167543940246105194091796875	0.32200377897971843577096251465263776481151580810546875	-2.0909116109910606	3.3163634009607237	ZFYVE26;ANXA1;SNX27;MYOF;LPAR1
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	5/284	0.0226236029645439130908446401235778466798365116119384765625	0.19777407752875486579569042078219354152679443359375	0.048275145678842536212105329695987165905535221099853515625	0.32200377897971843577096251465263776481151580810546875	-2.0456265816424426	3.3152036481264777	AR;TCF4;RBPJ;FOSL2;ETV6
RNA polymerase II regulatory region DNA binding (GO:0001012)	5/288	0.0238532880208819075829040912140044383704662322998046875	0.19986522211143686877932168499683029949665069580078125	0.05066657742356069082934055813893792219460010528564453125	0.32200377897971843577096251465263776481151580810546875	-2.0401143860571325	3.2848127136131797	AR;TCF4;RBPJ;FOSL2;ETV6
transcription coactivator activity (GO:0003713)	5/291	0.0248034099804002421130189048881220514886081218719482421875	0.19986522211143686877932168499683029949665069580078125	0.052505415366852152547760823608768987469375133514404296875	0.32200377897971843577096251465263776481151580810546875	-2.0394099672973347	3.2836785204945462	DDX17;NACA;HCFC2;MTDH;UBE2L3
core promoter binding (GO:0001047)	3/111	0.025075341519516063104600078759176540188491344451904296875	0.19986522211143686877932168499683029949665069580078125	0.043419245427234388901016615136541076935827732086181640625	0.32200377897971843577096251465263776481151580810546875	-1.9315744037656355	3.110051182493584	SFPQ;IFI16;RBPJ
ligase activity, forming carbon-nitrogen bonds (GO:0016879)	3/117	0.028706199292924415578109886837410158477723598480224609375	0.214988084878888485729220292341778986155986785888671875	0.049267182075939663921104738619760610163211822509765625	0.32200377897971843577096251465263776481151580810546875	-1.8914545450973874	2.907492236218125	UBE2W;ARIH1;UBE2L3
sulfur compound binding (GO:1901681)	4/206	0.029521988291434285434089446198413497768342494964599609375	0.214988084878888485729220292341778986155986785888671875	0.056088739762946426825607204591506160795688629150390625	0.32200377897971843577096251465263776481151580810546875	-1.8914335613133417	2.907459980518744	SOAT1;ADAMTS1;RPL22;NAV2
ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity (GO:0004879)	2/50	0.0325013256927506877236311311207828111946582794189453125	0.2201964815683858933681449343566782772541046142578125	0.049365031928964471508169964408807572908699512481689453125	0.32200377897971843577096251465263776481151580810546875	-1.6794346108623583	2.5413792890691305	AR;NR2F2
direct ligand regulated sequence-specific DNA binding transcription factor activity (GO:0098531)	2/50	0.0325013256927506877236311311207828111946582794189453125	0.2201964815683858933681449343566782772541046142578125	0.049365031928964471508169964408807572908699512481689453125	0.32200377897971843577096251465263776481151580810546875	-1.6616364074768166	2.5144464241787072	AR;NR2F2
extracellular matrix binding (GO:0050840)	2/51	0.033705358138916223509351510756459902040660381317138671875	0.222784196479177964977935744173009879887104034423828125	0.05107776229240017229482617722169379703700542449951171875	0.32200377897971843577096251465263776481151580810546875	-1.609837528615532	2.4172542856511474	BGN;DCN
protein kinase inhibitor activity (GO:0004860)	2/54	0.0374200224256713287473985474207438528537750244140625	0.230343263981213575153361716729705221951007843017578125	0.05634168775097268822005247557171969674527645111083984375	0.32200377897971843577096251465263776481151580810546875	-1.6305126185431273	2.3938935664897074	TAOK3;PRKAR2A
steroid hormone receptor activity (GO:0003707)	2/57	0.041283779188150904193577162004658021032810211181640625	0.230343263981213575153361716729705221951007843017578125	0.061786702977658147784012498959782533347606658935546875	0.32200377897971843577096251465263776481151580810546875	-1.6209384897131458	2.379836977690465	AR;NR2F2
double-stranded RNA binding (GO:0003725)	2/53	0.036164935059893855984203270281795994378626346588134765625	0.230343263981213575153361716729705221951007843017578125	0.054566451756729021649316990760780754499137401580810546875	0.32200377897971843577096251465263776481151580810546875	-1.6106804989617924	2.364776353328835	TUBB4B;MTDH
heparin binding (GO:0008201)	3/140	0.045048682623632173294137004404547042213380336761474609375	0.230343263981213575153361716729705221951007843017578125	0.0749865346219273087857715154314064420759677886962890625	0.35651492776390003580644361136364750564098358154296875	-1.5998817153608342	2.348921745217095	ADAMTS1;RPL22;NAV2
myosin binding (GO:0017022)	2/48	0.0301459307210249528863332812989028752781450748443603515625	0.214988084878888485729220292341778986155986785888671875	0.046004637071839903084136125244185677729547023773193359375	0.32200377897971843577096251465263776481151580810546875	-1.515054659451846	2.328900618426192	CALD1;DMD
kinase inhibitor activity (GO:0019210)	2/57	0.041283779188150904193577162004658021032810211181640625	0.230343263981213575153361716729705221951007843017578125	0.061786702977658147784012498959782533347606658935546875	0.32200377897971843577096251465263776481151580810546875	-1.5668557675751178	2.3004335562682154	TAOK3;PRKAR2A
zinc ion binding (GO:0008270)	12/1256	0.0513586234580467593247021795832552015781402587890625	0.253057944675103119180903377127833664417266845703125	0.1561800521541897024402345550697646103799343109130859375	0.383463602944660919558117484484682790935039520263671875	-1.6670633976109615	2.2907731394875634	RANBP2;AR;ZFHX3;RPS29;ADAMTS1;SCAF11;TNFAIP3;DMD;NR2F2;ARIH1;LPP;RBM5
repressing transcription factor binding (GO:0070491)	2/55	0.038691674306538657857057472710948786698281764984130859375	0.230343263981213575153361716729705221951007843017578125	0.058137042287792810302260448906963574700057506561279296875	0.32200377897971843577096251465263776481151580810546875	-1.4526056885059033	2.132693346137791	SRI;RBPJ
isomerase activity (GO:0016853)	3/159	0.061346776762278794337124310231956769712269306182861328125	0.268144782299637951528126222910941578447818756103515625	0.0998614055235265973831104702185257337987422943115234375	0.375867234678829265082100619110860861837863922119140625	-1.5485832323278674	2.038288938838853	RANBP2;PPIC;NKTR
ubiquitin-protein transferase activity (GO:0004842)	4/279	0.07368825607675667799245644573602476157248020172119140625	0.269774519583108551845640477040433324873447418212890625	0.1293773367355290637714659851553733460605144500732421875	0.377002776939014794255200513362069614231586456298828125	-1.5393984057307728	2.016871733540521	UBE2W;TNFAIP3;ARIH1;UBE2L3
peptide binding (GO:0042277)	3/172	0.07386865399092064354835684980571386404335498809814453125	0.269774519583108551845640477040433324873447418212890625	0.11855022915793402005224521644777269102632999420166015625	0.377002776939014794255200513362069614231586456298828125	-1.5079495612303746	1.9756684392606012	CST3;PPIC;NKTR
phosphoprotein phosphatase activity (GO:0004721)	3/172	0.07386865399092064354835684980571386404335498809814453125	0.269774519583108551845640477040433324873447418212890625	0.11855022915793402005224521644777269102632999420166015625	0.377002776939014794255200513362069614231586456298828125	-1.4410810962675797	1.8880594639968629	PTPRB;CYCS;PTPN13
amide binding (GO:0033218)	3/177	0.07896549525985301076769218298068153671920299530029296875	0.269774519583108551845640477040433324873447418212890625	0.126064224479604358730711055613937787711620330810546875	0.377002776939014794255200513362069614231586456298828125	-1.4404845512895852	1.88727788938991	CST3;PPIC;NKTR
extracellular matrix structural constituent (GO:0005201)	2/68	0.056631413196436143631107285045800381340086460113525390625	0.260120558919223643368212606219458393752574920654296875	0.0831523616345905824953632645701873116195201873779296875	0.36596298936115745359387574353604577481746673583984375	-1.3022301854302987	1.7535962776239977	COL1A2;BGN
coenzyme binding (GO:0050662)	3/188	0.09070066372085565375993354564343462698161602020263671875	0.269774519583108551845640477040433324873447418212890625	0.143176876306243927583494723876356147229671478271484375	0.377865147399288392460192653743433766067028045654296875	-1.2716113218012453	1.666025456076489	SOAT1;CRYL1;CBR4
ligase activity (GO:0016874)	5/431	0.09755683734001711904237907901915605179965496063232421875	0.269774519583108551845640477040433324873447418212890625	0.1791388838961884555356363080136361531913280487060546875	0.3901196782479539049148797857924364507198333740234375	-1.240521332724544	1.625292322969783	RANBP2;UBE2W;TNFAIP3;ARIH1;UBE2L3
protein transporter activity (GO:0008565)	2/81	0.07687495799477601921001479468031902797520160675048828125	0.269774519583108551845640477040433324873447418212890625	0.1107990304189001573575978909502737224102020263671875	0.377002776939014794255200513362069614231586456298828125	-1.1595199885128424	1.5191668905208562	KPNA6;MCL1
RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription (GO:0001227)	2/88	0.08858337222031249791331930509841185994446277618408203125	0.269774519583108551845640477040433324873447418212890625	0.1265540115281952593395686790245235897600650787353515625	0.377002776939014794255200513362069614231586456298828125	-1.1137895112930347	1.4592522469025495	ZBTB20;ETV6
RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity (GO:0003705)	2/84	0.0818292743812014666815457530901767313480377197265625	0.269774519583108551845640477040433324873447418212890625	0.117485218264145208078019777531153522431850433349609375	0.377002776939014794255200513362069614231586456298828125	-1.1069918720475127	1.450346192174897	ZFHX3;TARDBP
ATP-dependent helicase activity (GO:0008026)	2/89	0.09029725781852966648433067575751920230686664581298828125	0.269774519583108551845640477040433324873447418212890625	0.1288470242757086825502454985326039604842662811279296875	0.377002776939014794255200513362069614231586456298828125	-1.1014315317874142	1.4430612079513774	DDX17;G3BP1
purine NTP-dependent helicase activity (GO:0070035)	2/89	0.09029725781852966648433067575751920230686664581298828125	0.269774519583108551845640477040433324873447418212890625	0.1288470242757086825502454985326039604842662811279296875	0.377002776939014794255200513362069614231586456298828125	-1.0718134316240757	1.4042564977488539	DDX17;G3BP1
phosphatidylinositol phosphate binding (GO:1901981)	2/91	0.093754304298320045862880078857415355741977691650390625	0.269774519583108551845640477040433324873447418212890625	0.1334623299058518564041975196232669986784458160400390625	0.377865147399288392460192653743433766067028045654296875	-1.0450958762312954	1.3692519907541743	ZFYVE26;SNX27
protein N-terminus binding (GO:0047485)	2/89	0.09029725781852966648433067575751920230686664581298828125	0.269774519583108551845640477040433324873447418212890625	0.1288470242757086825502454985326039604842662811279296875	0.377002776939014794255200513362069614231586456298828125	-1.0392398768803122	1.3615796432197989	RBPJ;DCN
enzyme inhibitor activity (GO:0004857)	4/336	0.12287878026854430479897217765028472058475017547607421875	0.284616661989534225352116436624783091247081756591796875	0.204419877183287190813842926218057982623577117919921875	0.41341631878112561349070119831594638526439666748046875	-1.0570446153741344	1.3282950008025896	CST3;ANXA1;TAOK3;PRKAR2A
transcription corepressor activity (GO:0003714)	3/208	0.11375052796097555318777239108385401777923107147216796875	0.28371360626288122386284840104053728282451629638671875	0.176094880426744870849375956822768785059452056884765625	0.387981403216649256560089042977779172360897064208984375	-1.033748699610057	1.3023062518277215	RBFOX2;TCF4;NR2F2
drug binding (GO:0008144)	2/93	0.0972493042335227375616568679106421768665313720703125	0.269774519583108551845640477040433324873447418212890625	0.1381151007376642259050214533999678678810596466064453125	0.377865147399288392460192653743433766067028045654296875	-0.9595574841564224	1.2571822598345683	PPIC;NKTR
structural constituent of cytoskeleton (GO:0005200)	2/100	0.1097624833502587604616707039895118214190006256103515625	0.28371360626288122386284840104053728282451629638671875	0.15466847937082828234878206785651855170726776123046875	0.383463602944660919558117484484682790935039520263671875	-0.879892887525481	1.1084802416635922	DMD;TUBB4B
channel regulator activity (GO:0016247)	2/102	0.11341282519623831215316300813356065191328525543212890625	0.28371360626288122386284840104053728282451629638671875	0.1594675311460561906162780587692395783960819244384765625	0.385854472683760996165602819019113667309284210205078125	-0.8705903369074838	1.0967609816226058	SRI;SCN1B
GTPase activity (GO:0003924)	3/224	0.13362167445673389654103857537847943603992462158203125	0.299268378328718054337542753273737616837024688720703125	0.2038096656696910258244059832577477209270000457763671875	0.41341631878112561349070119831594638526439666748046875	-0.9082427873336365	1.0957172879571813	RAB31;GNAI3;TUBB4B
unfolded protein binding (GO:0051082)	2/101	0.11158367856199113976600756359403021633625030517578125	0.28371360626288122386284840104053728282451629638671875	0.157064427774381398794645292582572437822818756103515625	0.383463602944660919558117484484682790935039520263671875	-0.8574634832555206	1.0802239029455272	PFDN1;TUBB4B
protein tyrosine phosphatase activity (GO:0004725)	2/103	0.11524977736824516816316332779024378396570682525634765625	0.28371360626288122386284840104053728282451629638671875	0.1618775823767284183229975269568967632949352264404296875	0.387981403216649256560089042977779172360897064208984375	-0.7872876146832403	0.9918170470011427	PTPRB;PTPN13
electron carrier activity (GO:0009055)	2/107	0.1226727711032406797908578255373868159949779510498046875	0.284616661989534225352116436624783091247081756591796875	0.1715832086397737488159265240028616972267627716064453125	0.387981403216649256560089042977779172360897064208984375	-0.7555910882715422	0.949484866205806	CYCS;CIAPIN1
RNA polymerase II transcription factor binding transcription factor activity (GO:0001076)	2/112	0.1321101919556468828886863775551319122314453125	0.2984376755252926560757487095543183386325836181640625	0.183847714393547356781510870860074646770954132080078125	0.39200634862028882476892022168613038957118988037109375	-0.7235611520896624	0.8749259196252321	TCF4;MED13L
protein homodimerization activity (GO:0042803)	6/653	0.1647326966524499114452595449620275758206844329833984375	0.328252579829765467334112827302305959165096282958984375	0.29725585656512887311464510275982320308685302734375	0.4911971776167678438440589161473326385021209716796875	-0.7716970769816119	0.8596488640747402	CEP57;ANXA1;PLEKHB1;CRYL1;NR2F2;MCL1
carboxylic ester hydrolase activity (GO:0052689)	2/111	0.1302093330227183098912746572750620543956756591796875	0.2984376755252926560757487095543183386325836181640625	0.1813840570451741573965165343906846828758716583251953125	0.3901196782479539049148797857924364507198333740234375	-0.6798754323945208	0.822101402487494	PLA2G16;ABHD2
protein kinase regulator activity (GO:0019887)	2/121	0.149491318010053830800387686394969932734966278076171875	0.31128646973153484278640235061175189912319183349609375	0.206224637581158887211785213366965763270854949951171875	0.413976865070326327522565179606317542493343353271484375	-0.6261054931837682	0.7306911980066243	TAOK3;PRKAR2A
growth factor binding (GO:0019838)	2/123	0.153415068877478633080357894868939183652400970458984375	0.312597621547343662573581468677730299532413482666015625	0.21123957250034186561293836348340846598148345947265625	0.42056150266289360484250892113777808845043182373046875	-0.5712277866413689	0.6642456452324373	CEP57;COL1A2
phosphatase activity (GO:0016791)	3/266	0.1906717666449553594265609035574016161262989044189453125	0.3411587720773028298282270043273456394672393798828125	0.280419465197671080591845793605898506939411163330078125	0.477947641940684675443407058992306701838970184326171875	-0.5699045463039725	0.6128795109914945	PTPRB;CYCS;PTPN13
cofactor binding (GO:0048037)	3/266	0.1906717666449553594265609035574016161262989044189453125	0.3411587720773028298282270043273456394672393798828125	0.280419465197671080591845793605898506939411163330078125	0.477947641940684675443407058992306701838970184326171875	-0.5589628702391443	0.6011127526465585	SOAT1;CRYL1;CBR4
protein binding, bridging (GO:0030674)	2/134	0.1753314305271509165873311530958744697272777557373046875	0.339440385065208183323903767814044840633869171142578125	0.2390123911058765482362531429316732101142406463623046875	0.434713812011359390652387446607463061809539794921875	-0.4801724862645589	0.5188056969464885	COL1A2;ANXA1
chromatin binding (GO:0003682)	4/420	0.2138708497995611412800798234457033686339855194091796875	0.364522014438245722800502335303463041782379150390625	0.331170469607199702277711139686289243400096893310546875	0.52483741089795976630938412199611775577068328857421875	-0.48540162777224527	0.4898519515796216	AR;MCMBP;RBPJ;SF3B1
kinase regulator activity (GO:0019207)	2/141	0.1895273483306961492811382186118862591683864593505859375	0.3411587720773028298282270043273456394672393798828125	0.25679248009164645782931302164797671139240264892578125	0.45188806561581940091087972177774645388126373291015625	-0.4185452410823687	0.45010660881016956	TAOK3;PRKAR2A
nuclear hormone receptor binding (GO:0035257)	2/139	0.1854544320835618265164157492108643054962158203125	0.3411587720773028298282270043273456394672393798828125	0.25170769049380459225773165599093772470951080322265625	0.445835190351771493144639180172816850244998931884765625	-0.39467982352795206	0.42444156448789244	DDX17;JMJD1C
binding, bridging (GO:0060090)	2/146	0.1997619098845433149858052956915344111621379852294921875	0.347022292171225876789009134881780482828617095947265625	0.2695121556512329874522038153372704982757568359375	0.465208880136841695929206252912990748882293701171875	-0.2870083843994697	0.3037599899637127	COL1A2;ANXA1
cysteine-type peptidase activity (GO:0008234)	2/172	0.2537815258657338812753323509241454303264617919921875	0.404877531680376934186682547078817151486873626708984375	0.335330443355069507394006222966709174215793609619140625	0.5275204024848194617192120858817361295223236083984375	-0.3226238599084038	0.2917070246406323	TNFAIP3;SRI
hormone receptor binding (GO:0051427)	2/160	0.2287285473446878658609904277909663505852222442626953125	0.382626150187718561124228244807454757392406463623046875	0.305076271517715602588083356749848462641239166259765625	0.49351876947622985714048127192654646933078765869140625	-0.24038954937769277	0.23094148903248668	DDX17;JMJD1C
protein C-terminus binding (GO:0008022)	2/162	0.2328940070465838341196018745904439128935337066650390625	0.38720414668481117903553467840538360178470611572265625	0.310138543063713745251419595660991035401821136474609375	0.49732275248678359247378466534428298473358154296875	-0.23293248187515303	0.2210070875002742	PLEKHB1;TCF4
phosphatidylinositol binding (GO:0035091)	2/178	0.266340656759896432514977959726820699870586395263671875	0.419641383615883378777056122999056242406368255615234375	0.350324973451491994413942165920161642134189605712890625	0.53632099943592503876743649016134440898895263671875	-0.18454681681438095	0.16025211069441653	ZFYVE26;SNX27
phosphoric ester hydrolase activity (GO:0042578)	3/360	0.332613827712198217856354176547029055655002593994140625	0.4794592942021580483924481086432933807373046875	0.455223872010240226959609799450845457613468170166015625	0.6199279865064075689673472879803739488124847412109375	-0.12876946079963114	0.0946579516676923	PTPRB;CYCS;PTPN13
GTP binding (GO:0005525)	3/385	0.371214066131044184704279587094788439571857452392578125	0.5080758177854189927558081762981601059436798095703125	0.499321352271810792178285964837414212524890899658203125	0.66658170672739280870899847286636941134929656982421875	-0.02748918385821865	0.018613602484976764	RAB31;GNAI3;TUBB4B
guanyl nucleotide binding (GO:0019001)	3/406	0.403346120753722114926631547859869897365570068359375	0.53581764080518967663380180965759791433811187744140625	0.53497620135992562939719618952949531376361846923828125	0.6871021353959234634345421000034548342227935791015625	0.01359217409494326	-0.008480991952566063	RAB31;GNAI3;TUBB4B
guanyl ribonucleotide binding (GO:0032561)	3/405	0.401825147808235971780277395737357437610626220703125	0.53581764080518967663380180965759791433811187744140625	0.53330981105649100104670878863544203341007232666015625	0.6871021353959234634345421000034548342227935791015625	0.015022189242053455	-0.00937326620317334	RAB31;GNAI3;TUBB4B
inorganic cation transmembrane transporter activity (GO:0022890)	1/497	0.94224946561409250733731823856942355632781982421875	0.94224946561409250733731823856942355632781982421875	0.96958570059400461804699489221093244850635528564453125	0.96958570059400461804699489221093244850635528564453125	0.9810044582641129	-0.05835526010849197	SCN1B
