Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
cellular component disassembly (GO:0022411)	8/350	0.00084398369968346760409960705118237456190399825572967529296875	0.0533977931514020287551147703197784721851348876953125	0.0037174495880919603864322997566205231123603880405426025390625	0.1587652939581458422235726857252302579581737518310546875	-2.3018191301914315	6.744297505171811	RANBP2;COL1A2;RPS16;RPS29;RPL12;RPL22;RPL35A;DCN
blood vessel remodeling (GO:0001974)	3/36	0.00109463849894859944177072375026682493626140058040618896484375	0.054720729094755483912226878828732878901064395904541015625	0.0025658007521630996246309042163602498476393520832061767578125	0.15281536110958648944091464727534912526607513427734375	-2.262042126908471	6.5723920861739025	JAG1;BGN;RBPJ
cellular protein complex disassembly (GO:0043624)	5/113	0.0004552028044000928507124836830399772225064225494861602783203125	0.045592804987582613573948719931649975478649139404296875	0.001452743365153758188512700399996901978738605976104736328125	0.135856791060765702550128253278671763837337493896484375	-2.123299669870186	6.556760762021302	RPS16;RPS29;RPL12;RPL22;RPL35A
protein peptidyl-prolyl isomerization (GO:0000413)	3/41	0.00160113714768788328000892473568228524527512490749359130859375	0.0643469345959725436134846177083090879023075103759765625	0.003625164824544548254625642158543996629305183887481689453125	0.1587652939581458422235726857252302579581737518310546875	-2.389244802940182	6.554811840733396	RANBP2;NKTR;PPIC
transcription from RNA polymerase II promoter (GO:0006366)	9/470	0.00139728301811749343157298408613087303820066154003143310546875	0.05904518810845064968884088330014492385089397430419921875	0.006554665017171596060052696230968649615533649921417236328125	0.176260901098123479169288430057349614799022674560546875	-2.3148252587054765	6.54968748587171	ZFHX3;TARDBP;ZNF148;RBPJ;SRSF11;MED13L;FOSL2;ETV6;SNRPB
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	5/117	0.000533747085948571716416954924255833248025737702846527099609375	0.045592804987582613573948719931649975478649139404296875	0.0016835943955994269773113192201208221376873552799224853515625	0.135856791060765702550128253278671763837337493896484375	-2.103300309265279	6.495002629271353	RPS16;RPS29;RPL12;RPL22;RPL35A
translational elongation (GO:0006414)	5/114	0.00047396256113493395560609666716800347785465419292449951171875	0.045592804987582613573948719931649975478649139404296875	0.00150812025094466083119382204813518910668790340423583984375	0.135856791060765702550128253278671763837337493896484375	-2.1000106574966835	6.484844166976504	RPS16;RPS29;RPL12;RPL22;RPL35A
viral life cycle (GO:0019058)	5/118	0.000554882007962465896057369096894262838759459555149078369140625	0.045592804987582613573948719931649975478649139404296875	0.001745286700577788029098424971152780926786363124847412109375	0.135856791060765702550128253278671763837337493896484375	-2.097436529367217	6.476895245514685	RPS16;RPS29;RPL12;RPL22;RPL35A
protein localization to membrane (GO:0072657)	7/276	0.0009830052334760170686112079607710256823338568210601806640625	0.054720729094755483912226878828732878901064395904541015625	0.00380459832414070144024353936629267991520464420318603515625	0.1587652939581458422235726857252302579581737518310546875	-2.224777704386672	6.464119833962209	OSBPL8;RPS16;RAB31;RPS29;RPL12;RPL22;RPL35A
cotranslational protein targeting to membrane (GO:0006613)	5/110	0.000402270163061770502817282579854918367345817387104034423828125	0.045592804987582613573948719931649975478649139404296875	0.0012955955774104359508325234884296150994487106800079345703125	0.135856791060765702550128253278671763837337493896484375	-2.093054048094786	6.46336211985413	RPS16;RPS29;RPL12;RPL22;RPL35A
tissue remodeling (GO:0048771)	4/71	0.00070140384929116513824942646948557012365199625492095947265625	0.0472889793682775561034503652990679256618022918701171875	0.0019091567529185850780881761323826140142045915126800537109375	0.1411821418783293646814769317643367685377597808837890625	-2.1162954489635966	6.457829014508972	JAG1;ANXA1;BGN;RBPJ
SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	5/108	0.0003696592434623693977473191107918637499096803367137908935546875	0.045592804987582613573948719931649975478649139404296875	0.00119806063550137779048776476287230252637527883052825927734375	0.135856791060765702550128253278671763837337493896484375	-2.09016841977604	6.454451284138092	RPS16;RPS29;RPL12;RPL22;RPL35A
protein targeting to ER (GO:0045047)	5/111	0.0004193678066982165528013559718800706832553260028362274169921875	0.045592804987582613573948719931649975478649139404296875	0.0013465066501179580836511373576058758771978318691253662109375	0.135856791060765702550128253278671763837337493896484375	-2.090052459832167	6.454093199209836	RPS16;RPS29;RPL12;RPL22;RPL35A
establishment of protein localization to endoplasmic reticulum (GO:0072599)	5/115	0.000493298902567880655743726148187988655990920960903167724609375	0.045592804987582613573948719931649975478649139404296875	0.00156503713931021768389351134231901596649549901485443115234375	0.135856791060765702550128253278671763837337493896484375	-2.0746496367496308	6.406529198967654	RPS16;RPS29;RPL12;RPL22;RPL35A
protein localization to endoplasmic reticulum (GO:0070972)	5/118	0.000554882007962465896057369096894262838759459555149078369140625	0.045592804987582613573948719931649975478649139404296875	0.001745286700577788029098424971152780926786363124847412109375	0.135856791060765702550128253278671763837337493896484375	-2.073255046027442	6.40222269534215	RPS16;RPS29;RPL12;RPL22;RPL35A
establishment of protein localization to organelle (GO:0072594)	7/292	0.0013607051177294583743648814788684831000864505767822265625	0.05904518810845064968884088330014492385089397430419921875	0.005127141402695528822619497333334948052652180194854736328125	0.1651305711315905477842846948988153599202632904052734375	-2.213165883833288	6.262047141133865	RANBP2;RPS16;RPS29;RPL12;RPL22;KPNA6;RPL35A
protein complex disassembly (GO:0043241)	5/132	0.000921602472538530430139214200124797571334056556224822998046875	0.054522002275379462254978335522537236101925373077392578125	0.0027935591092576278308967641095250655780546367168426513671875	0.1587652939581458422235726857252302579581737518310546875	-2.1477241066815496	6.248053619508079	RPS16;RPS29;RPL12;RPL22;RPL35A
protein localization to organelle (GO:0033365)	8/396	0.00184845216780604271016030804020147115807048976421356201171875	0.06614370826941888548144987680643680505454540252685546875	0.007585927616913270589427131795901004807092249393463134765625	0.18699311575691213160865800091414712369441986083984375	-2.2663286770742084	6.155179859112697	RANBP2;OSBPL8;RPS16;RPS29;RPL12;RPL22;KPNA6;RPL35A
translational initiation (GO:0006413)	5/139	0.0011611793284203417338240615919175979797728359699249267578125	0.055399491184957593004067888386998674832284450531005859375	0.0034611916808746276928709928455418776138685643672943115234375	0.1587652939581458422235726857252302579581737518310546875	-2.110635742688705	6.106459396106596	RPS16;RPS29;RPL12;RPL22;RPL35A
blood vessel development (GO:0001568)	4/85	0.0013758212101331441200302574401348465471528470516204833984375	0.05904518810845064968884088330014492385089397430419921875	0.0035588052039006207345750443238330262829549610614776611328125	0.1587652939581458422235726857252302579581737518310546875	-2.1551978062948223	6.098029234984848	RBM15;COL1A2;NR2F2;RBPJ
protein folding (GO:0006457)	6/221	0.00160976104127855579491168658279320879955776035785675048828125	0.0643469345959725436134846177083090879023075103759765625	0.0053103955763432499070919590167250134982168674468994140625	0.1651305711315905477842846948988153599202632904052734375	-2.215478298929206	6.078089348081181	RANBP2;PFDN1;TBCB;TUBB4B;PPIC;NKTR
macromolecular complex disassembly (GO:0032984)	5/142	0.00127685165344307923092348477922541860607452690601348876953125	0.059014487357572316394982436804639291949570178985595703125	0.00377980141313627969468225131777217029593884944915771484375	0.1587652939581458422235726857252302579581737518310546875	-2.138447690037534	6.051747763699203	RPS16;RPS29;RPL12;RPL22;RPL35A
regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901213)	2/13	0.0023696294075214300624276919648991679423488676548004150390625	0.0715241202800856179511157506567542441189289093017578125	0.00484182350915180782779945189986392506398260593414306640625	0.1651305711315905477842846948988153599202632904052734375	-2.2682145013561037	5.9829159784367505	NACA;RBPJ
dermatan sulfate metabolic process (GO:0030205)	2/13	0.0023696294075214300624276919648991679423488676548004150390625	0.0715241202800856179511157506567542441189289093017578125	0.00484182350915180782779945189986392506398260593414306640625	0.1651305711315905477842846948988153599202632904052734375	-2.213242117201107	5.837914191640548	BGN;DCN
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	4/97	0.0022355569359018422244400614573578423005528748035430908203125	0.0715241202800856179511157506567542441189289093017578125	0.005582507475712999815697923366997201810590922832489013671875	0.1651305711315905477842846948988153599202632904052734375	-2.212434673214161	5.8357843800516065	AR;TNFAIP3;MAP2K5;MCL1
negative regulation of epithelial cell migration (GO:0010633)	3/42	0.00171725312603351345196178723284674561000429093837738037109375	0.0651235223949632457962621856495388783514499664306640625	0.003864469629812880384356343910212672199122607707977294921875	0.1587652939581458422235726857252302579581737518310546875	-2.1258680342339877	5.806743628335043	MMRN2;NR2F2;MAP2K5
regulation of mRNA splicing, via spliceosome (GO:0048024)	3/44	0.00196496643192326826687921226266553276218473911285400390625	0.06614370826941888548144987680643680505454540252685546875	0.00437143828704890380354441958843381144106388092041015625	0.1651305711315905477842846948988153599202632904052734375	-2.1334737336619525	5.7943557296972	TIA1;RBFOX2;RBM5
establishment of protein localization to membrane (GO:0090150)	6/229	0.00192627272884959301578466916993193080998025834560394287109375	0.06614370826941888548144987680643680505454540252685546875	0.006265511205490592074041078518575886846520006656646728515625	0.1716053902392701002721508984905085526406764984130859375	-2.123646893032393	5.767666762587689	RPS16;RAB31;RPS29;RPL12;RPL22;RPL35A
dermatan sulfate biosynthetic process (GO:0030208)	2/12	0.00201248605282207566891106154116641846485435962677001953125	0.06614370826941888548144987680643680505454540252685546875	0.004215494957360251156164299146666962769813835620880126953125	0.1640715011035739634426278144019306637346744537353515625	-2.114688925253079	5.743337589413658	BGN;DCN
protein targeting to membrane (GO:0006612)	5/156	0.0019323083393497399173899253810304799117147922515869140625	0.06614370826941888548144987680643680505454540252685546875	0.005549589108954466713796715993112229625694453716278076171875	0.1651305711315905477842846948988153599202632904052734375	-2.1004572781288107	5.70468549599604	RPS16;RPS29;RPL12;RPL22;RPL35A
regulation of voltage-gated calcium channel activity (GO:1901385)	2/14	0.0027543859872317297786403766934881787165068089962005615234375	0.07406794318392233289483073122028145007789134979248046875	0.005508260158691686593501746216361425467766821384429931640625	0.1651305711315905477842846948988153599202632904052734375	-2.182990716181404	5.6818281075335815	DMD;SRI
trabecula morphogenesis (GO:0061383)	2/13	0.0023696294075214300624276919648991679423488676548004150390625	0.0715241202800856179511157506567542441189289093017578125	0.00484182350915180782779945189986392506398260593414306640625	0.1651305711315905477842846948988153599202632904052734375	-2.141975063939898	5.6499316214569655	NACA;RBPJ
negative regulation of cell migration (GO:0030336)	5/166	0.0025316841926513217360394936150669309427030384540557861328125	0.07406794318392233289483073122028145007789134979248046875	0.0071272552396751398529062271336442790925502777099609375	0.18699311575691213160865800091414712369441986083984375	-2.166278472499935	5.638329940003385	OSBPL8;ABHD2;MMRN2;NR2F2;MAP2K5
negative regulation of cell motility (GO:2000146)	5/170	0.0028056224707690472462695563393708653165958821773529052734375	0.0740984934690610830276824572138139046728610992431640625	0.00783815465454083815100005949716432951390743255615234375	0.1877035077221773373690183461803826503455638885498046875	-2.1615854689264795	5.625223729386419	OSBPL8;ABHD2;MMRN2;NR2F2;MAP2K5
heart trabecula morphogenesis (GO:0061384)	2/11	0.00168327643409533177221160116232567816041409969329833984375	0.0651235223949632457962621856495388783514499664306640625	0.0036298642006805039057770745358766362187452614307403564453125	0.1587652939581458422235726857252302579581737518310546875	-2.0334317847412327	5.554256835116643	NACA;RBPJ
positive regulation of response to oxidative stress (GO:1902884)	2/9	0.0011099539370132958417125568217898035072721540927886962890625	0.054720729094755483912226878828732878901064395904541015625	0.002583085887585978394909158595282860915176570415496826171875	0.15281536110958648944091464727534912526607513427734375	-1.9111406541885483	5.55284340717421	SFPQ;MCL1
response to muramyl dipeptide (GO:0032495)	2/12	0.00201248605282207566891106154116641846485435962677001953125	0.06614370826941888548144987680643680505454540252685546875	0.004215494957360251156164299146666962769813835620880126953125	0.1640715011035739634426278144019306637346744537353515625	-2.0444591459493218	5.552598740519737	JAG1;TNFAIP3
negative regulation of interleukin-8 production (GO:0032717)	2/14	0.0027543859872317297786403766934881787165068089962005615234375	0.07406794318392233289483073122028145007789134979248046875	0.005508260158691686593501746216361425467766821384429931640625	0.1651305711315905477842846948988153599202632904052734375	-2.1236682203308828	5.5274251493193844	ANXA1;MAP2K5
chondroitin sulfate catabolic process (GO:0030207)	2/14	0.0027543859872317297786403766934881787165068089962005615234375	0.07406794318392233289483073122028145007789134979248046875	0.005508260158691686593501746216361425467766821384429931640625	0.1651305711315905477842846948988153599202632904052734375	-2.1215132484435855	5.521816247847917	BGN;DCN
translation (GO:0006412)	6/264	0.0038937687250089479847059426020905448240227997303009033203125	0.08393579414286937712130765021356637589633464813232421875	0.01195711145808853008432048881104492465965449810028076171875	0.229669712292375816087286466427030973136425018310546875	-2.197579379517756	5.444949302328524	RPS16;NACA;RPS29;RPL12;RPL22;RPL35A
negative regulation of tissue remodeling (GO:0034104)	2/14	0.0027543859872317297786403766934881787165068089962005615234375	0.07406794318392233289483073122028145007789134979248046875	0.005508260158691686593501746216361425467766821384429931640625	0.1651305711315905477842846948988153599202632904052734375	-2.075556220282344	5.402200560795423	CST3;TNFAIP3
'de novo' posttranslational protein folding (GO:0051084)	3/49	0.0026781602690192332812124664798147932742722332477569580078125	0.07406794318392233289483073122028145007789134979248046875	0.00580913510557932478983733659561039530672132968902587890625	0.16846491806180041717055928529589436948299407958984375	-2.07339203138255	5.396567669537704	PFDN1;TBCB;TUBB4B
positive regulation of cellular response to oxidative stress (GO:1900409)	2/9	0.0011099539370132958417125568217898035072721540927886962890625	0.054720729094755483912226878828732878901064395904541015625	0.002583085887585978394909158595282860915176570415496826171875	0.15281536110958648944091464727534912526607513427734375	-1.8554153596454017	5.390932857190052	SFPQ;MCL1
peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan (GO:0019800)	2/8	0.0008664956292316759907390366635127065819688141345977783203125	0.0533977931514020287551147703197784721851348876953125	0.0021231489214366306046699595100335500319488346576690673828125	0.1495303454668941156580075357851455919444561004638671875	-1.8302005165085897	5.36246163547459	BGN;DCN
regulation of striated muscle tissue development (GO:0016202)	4/112	0.0037567539730691715087196325129070828552357852458953857421875	0.08393579414286937712130765021356637589633464813232421875	0.0090400957329372470805406436511475476436316967010498046875	0.2025803271062755761544593724465812556445598602294921875	-2.1599743999970396	5.351775326947331	DDX17;ZFHX3;NACA;RBPJ
regulation of muscle tissue development (GO:1901861)	4/113	0.0038779118143894598935705886333380476571619510650634765625	0.08393579414286937712130765021356637589633464813232421875	0.00931058121997173360195887426016270183026790618896484375	0.205527606333405887806264900063979439437389373779296875	-2.1568448117656773	5.344021136397604	DDX17;ZFHX3;NACA;RBPJ
negative regulation of cellular component movement (GO:0051271)	5/183	0.003844581274550568604497780000883722095750272274017333984375	0.08393579414286937712130765021356637589633464813232421875	0.0104879863804375854374750787201264756731688976287841796875	0.2096179980630701045196673248938168399035930633544921875	-2.1436023875562222	5.3112103405135285	OSBPL8;ABHD2;MMRN2;NR2F2;MAP2K5
regulation of muscle organ development (GO:0048634)	4/114	0.0040016917873488648538238265928157488815486431121826171875	0.08455003076412816176432585280053899623453617095947265625	0.00958629482929173985794601975385376135818660259246826171875	0.2085019125370953518849859165129601024091243743896484375	-2.145531215747004	5.300345717999815	DDX17;ZFHX3;NACA;RBPJ
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	2/15	0.0031664379556487084153848510226225698716007173061370849609375	0.0793756226509227114096489685834967531263828277587890625	0.0062142213457830573763995829494888312183320522308349609375	0.1716053902392701002721508984905085526406764984130859375	-2.090770644224883	5.297101189169596	MMRN2;MAP2K5
Notch signaling involved in heart development (GO:0061314)	2/9	0.0011099539370132958417125568217898035072721540927886962890625	0.054720729094755483912226878828732878901064395904541015625	0.002583085887585978394909158595282860915176570415496826171875	0.15281536110958648944091464727534912526607513427734375	-1.7903281387478758	5.201821111458509	JAG1;RBPJ
negative regulation of transferase activity (GO:0051348)	6/284	0.0055360550544559829211355150846429751254618167877197265625	0.10271178605819451801206554364398471079766750335693359375	0.01649042818774669461046045171315199695527553558349609375	0.25672992936502481153837607052992098033428192138671875	-2.244484231947958	5.108060973288034	RANBP2;TAOK3;PSMB2;PRKAR2A;TNFAIP3;NR2F2
nuclear-transcribed mRNA catabolic process (GO:0000956)	5/183	0.003844581274550568604497780000883722095750272274017333984375	0.08393579414286937712130765021356637589633464813232421875	0.0104879863804375854374750787201264756731688976287841796875	0.2096179980630701045196673248938168399035930633544921875	-2.0545974089350842	5.0906824265897646	RPS16;RPS29;RPL12;RPL22;RPL35A
muscle organ development (GO:0007517)	4/106	0.003083368681674023177585741706252520089037716388702392578125	0.0793756226509227114096489685834967531263828277587890625	0.00752476156911076159150564279798345523886382579803466796875	0.18699311575691213160865800091414712369441986083984375	-2.0016237592473956	5.0712418526950875	FXR1;ZFHX3;DMD;SRI
regulation of cell proliferation involved in heart morphogenesis (GO:2000136)	2/15	0.0031664379556487084153848510226225698716007173061370849609375	0.0793756226509227114096489685834967531263828277587890625	0.0062142213457830573763995829494888312183320522308349609375	0.1716053902392701002721508984905085526406764984130859375	-1.9911701617006365	5.044756994516602	NACA;RBPJ
protein oligomerization (GO:0051259)	7/366	0.004780487704055708629569121370650464086793363094329833984375	0.09750822513628971954791069265411351807415485382080078125	0.01609751567498703128666903694465872831642627716064453125	0.25672992936502481153837607052992098033428192138671875	-2.1518041715704865	5.009009653991812	CEP57;AR;TMED10;COL1A2;TNFAIP3;KCTD12;CBR4
'de novo' protein folding (GO:0006458)	3/54	0.00353266359782751331042316422781368601135909557342529296875	0.08393579414286937712130765021356637589633464813232421875	0.007499333653949132212634953731367204454727470874786376953125	0.18699311575691213160865800091414712369441986083984375	-2.004925141873535	4.967609295123993	PFDN1;TBCB;TUBB4B
aorta morphogenesis (GO:0035909)	2/18	0.004563227531675780219988514119222600129432976245880126953125	0.0950565284415278710650198945586453191936016082763671875	0.00856350742331539981078147860671379021368920803070068359375	0.1948527304474380883458906055238912813365459442138671875	-2.1102660616808637	4.966054362901806	JAG1;RBPJ
peptidyl-proline modification (GO:0018208)	3/55	0.0037212476162852051696228183885750695480965077877044677734375	0.08393579414286937712130765021356637589633464813232421875	0.00786857165569641338331852153942236327566206455230712890625	0.1877035077221773373690183461803826503455638885498046875	-1.9997678332295346	4.9548310153654676	RANBP2;NKTR;PPIC
muscle structure development (GO:0061061)	4/109	0.0034087460561139401420127637010182297672145068645477294921875	0.08393579414286937712130765021356637589633464813232421875	0.00825961714611145488007526438423155923373997211456298828125	0.1908745899859194128378447885552304796874523162841796875	-1.9920252319963336	4.935647148072275	FXR1;ZFHX3;DMD;SRI
skeletal muscle tissue development (GO:0007519)	3/56	0.003915868692263682442067374012140135164372622966766357421875	0.08393579414286937712130765021356637589633464813232421875	0.008248377196653465526221538084428175352513790130615234375	0.1908745899859194128378447885552304796874523162841796875	-1.9903199074156046	4.931421860024605	DMD;NR2F2;DCN
negative regulation of kinase activity (GO:0033673)	5/202	0.00582228190314492723145267660811441601254045963287353515625	0.1050140845701383884858159944997169077396392822265625	0.01537816066493039555973521004261783673427999019622802734375	0.2555539283531691463480228776461444795131683349609375	-2.1769661885254323	4.906143359952711	RANBP2;TAOK3;PRKAR2A;TNFAIP3;NR2F2
muscle contraction (GO:0006936)	5/195	0.00502542522780580203090039503877051174640655517578125	0.0991013854923304127186867162890848703682422637939453125	0.01342834113425016295817471245754859410226345062255859375	0.242201421189707222225706573226489126682281494140625	-2.1015772622656903	4.858030917842085	CALD1;RAP1GDS1;MYOF;DMD;SCN1B
cell surface receptor signaling pathway involved in heart development (GO:0061311)	2/21	0.006194486140010449330695063707707959110848605632781982421875	0.10906720239375540526527430529313278384506702423095703125	0.01124808374279036467247028241445150342769920825958251953125	0.218893629678775625269082638624240644276142120361328125	-2.1733236331002566	4.815631057173247	JAG1;RBPJ
mRNA catabolic process (GO:0006402)	5/193	0.0048127791987485797620127669915746082551777362823486328125	0.09750822513628971954791069265411351807415485382080078125	0.0129036261631110503456110194520078948698937892913818359375	0.2385557886905155522416777102989726699888706207275390625	-2.0679910700389863	4.813907962002863	RPS16;RPS29;RPL12;RPL22;RPL35A
cellular response to steroid hormone stimulus (GO:0071383)	4/123	0.00523801677309176060004514141610343358479440212249755859375	0.10061073775847680089601254849185352213680744171142578125	0.0123091091945795559625675963388857780955731868743896484375	0.2304452215035843465340548164022038690745830535888671875	-2.09451116455705	4.8100371184561475	AR;ANXA1;NR2F2;UBE2L3
keratinocyte differentiation (GO:0030216)	3/54	0.00353266359782751331042316422781368601135909557342529296875	0.08393579414286937712130765021356637589633464813232421875	0.007499333653949132212634953731367204454727470874786376953125	0.18699311575691213160865800091414712369441986083984375	-1.9258476288347595	4.771678693725265	ANXA1;JAG1;RBPJ
negative regulation of locomotion (GO:0040013)	5/204	0.00606542476751414059987776994375963113270699977874755859375	0.10808148471269174439868265835684724152088165283203125	0.0159682833403063696720014519314645440317690372467041015625	0.25672992936502481153837607052992098033428192138671875	-2.0928148002938185	4.656240547167008	OSBPL8;ABHD2;MMRN2;NR2F2;MAP2K5
regulation of skeletal muscle tissue development (GO:0048641)	3/61	0.004981504513033974124169844799325801432132720947265625	0.0991013854923304127186867162890848703682422637939453125	0.010308121532192883462730748078683973290026187896728515625	0.2096179980630701045196673248938168399035930633544921875	-2.000332733285704	4.62399286419619	DDX17;ZFHX3;NACA
cardiac ventricle morphogenesis (GO:0003208)	2/24	0.00805205395612354664358623068665110622532665729522705078125	0.1308679978143596212003529899448039941489696502685546875	0.0142531558277545732094093722253091982565820217132568359375	0.24512113336336061042430856105056591331958770751953125	-2.272260688643476	4.620792338767564	JAG1;RBPJ
regulation of heart morphogenesis (GO:2000826)	2/20	0.005625189094465013993351387711072675301693379878997802734375	0.10271178605819451801206554364398471079766750335693359375	0.01031689336781511055762816653214031248353421688079833984375	0.2096179980630701045196673248938168399035930633544921875	-2.024108975611295	4.606524704799891	NACA;RBPJ
spliceosomal complex assembly (GO:0000245)	2/20	0.005625189094465013993351387711072675301693379878997802734375	0.10271178605819451801206554364398471079766750335693359375	0.01031689336781511055762816653214031248353421688079833984375	0.2096179980630701045196673248938168399035930633544921875	-2.014088078196627	4.583718861803719	SCAF11;RBM5
cellular response to lipid (GO:0071396)	6/315	0.00901127260004830517303719972233011503703892230987548828125	0.1353949023197651702066224288500961847603321075439453125	0.025671205180244412169532353118484024889767169952392578125	0.32730786604811623607957926651579327881336212158203125	-2.2805193267852406	4.560034240462332	AR;ANXA1;TNFAIP3;NR2F2;MTDH;UBE2L3
negative regulation of blood vessel endothelial cell migration (GO:0043537)	2/20	0.005625189094465013993351387711072675301693379878997802734375	0.10271178605819451801206554364398471079766750335693359375	0.01031689336781511055762816653214031248353421688079833984375	0.2096179980630701045196673248938168399035930633544921875	-1.985570290955033	4.518817271505224	MMRN2;MAP2K5
regulation of homeostatic process (GO:0032844)	6/314	0.00887948933017560816660651568099638097919523715972900390625	0.1353893270033992290990454421262256801128387451171875	0.02533113766973242586555414845861378125846385955810546875	0.3257804575089935372744776032050140202045440673828125	-2.2132068285560003	4.425530028282131	RBFOX2;ANXA1;TNFAIP3;DMD;SRI;SCN1B
cellular response to hydrogen peroxide (GO:0070301)	3/62	0.00521351144161713055125151328184074372984468936920166015625	0.10061073775847680089601254849185352213680744171142578125	0.0107526137839101566806565557499197893775999546051025390625	0.2120415438187082945997730121234781108796596527099609375	-1.9069008215633523	4.379190661833502	CST3;ANXA1;TNFAIP3
